author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet,foreign talents
296872597,2011-12-28 13:59:06+00:00, ,1.52026E+17,en,0,0,0,0, ,"RT @SoSingaporean: #10YearsAgo you dun see that many foreign talents or foreign workers, it felt more ""SINGAPORE""! #sosingaporean",foreign talents
377705080,2011-12-28 13:59:03+00:00, ,1.52026E+17,en,0,0,0,444, ,"RT @SoSingaporean: #10YearsAgo you dun see that many foreign talents or foreign workers, it felt more ""SINGAPORE""! #sosingaporean",foreign talents
120682180,2011-12-28 13:58:42+00:00, ,1.52026E+17,en,0,0,0,444, ,"RT @SoSingaporean: #10YearsAgo you dun see that many foreign talents or foreign workers, it felt more ""SINGAPORE""! #sosingaporean",foreign talents
127191996,2011-12-28 13:58:42+00:00, ,1.52026E+17,en,0,0,0,444, ,"RT @SoSingaporean: #10YearsAgo you dun see that many foreign talents or foreign workers, it felt more ""SINGAPORE""! #sosingaporean",foreign talents
292315034,2011-12-28 13:58:25+00:00, ,1.52026E+17,en,0,0,0,444, ,"RT @SoSingaporean: #10YearsAgo you dun see that many foreign talents or foreign workers, it felt more ""SINGAPORE""! #sosingaporean",foreign talents
36746169,2011-12-28 13:58:04+00:00, ,1.52026E+17,en,0,0,0,444, ,"RT @SoSingaporean: #10YearsAgo you dun see that many foreign talents or foreign workers, it felt more ""SINGAPORE""! #sosingaporean",foreign talents
70638115,2011-12-28 13:58:03+00:00, ,1.52026E+17,en,0,0,0,444, ,"RT @SoSingaporean: #10YearsAgo you dun see that many foreign talents or foreign workers, it felt more ""SINGAPORE""! #sosingaporean",foreign talents
209430342,2011-12-28 13:57:41+00:00, ,1.52025E+17,en,0,0,0,444, ,"RT @SoSingaporean: #10YearsAgo you dun see that many foreign talents or foreign workers, it felt more ""SINGAPORE""! #sosingaporean",foreign talents
268161645,2011-12-28 13:57:38+00:00, ,1.52025E+17,en,0,0,0,444, ,"RT @SoSingaporean: #10YearsAgo you dun see that many foreign talents or foreign workers, it felt more ""SINGAPORE""! #sosingaporean",foreign talents
421587519,2011-12-28 13:57:37+00:00, ,1.52025E+17,en,0,0,0,444, ,"RT @SoSingaporean: #10YearsAgo you dun see that many foreign talents or foreign workers, it felt more ""SINGAPORE""! #sosingaporean",foreign talents
363124477,2011-12-28 13:57:37+00:00, ,1.52025E+17,en,0,0,0,444, ,"RT @SoSingaporean: #10YearsAgo you dun see that many foreign talents or foreign workers, it felt more ""SINGAPORE""! #sosingaporean",foreign talents
27263621,2011-12-28 13:57:33+00:00, ,1.52025E+17,en,0,0,0,444, ,"RT @SoSingaporean: #10YearsAgo you dun see that many foreign talents or foreign workers, it felt more ""SINGAPORE""! #sosingaporean",foreign talents
155559113,2011-12-28 13:57:20+00:00, ,1.52025E+17,en,0,0,0,444, ,"RT @SoSingaporean: #10YearsAgo you dun see that many foreign talents or foreign workers, it felt more ""SINGAPORE""! #sosingaporean",foreign talents
67552900,2011-12-28 13:57:17+00:00, ,1.52025E+17,en,0,0,0,444, ,"RT @SoSingaporean: #10YearsAgo you dun see that many foreign talents or foreign workers, it felt more ""SINGAPORE""! #sosingaporean",foreign talents
251972193,2011-12-28 13:57:11+00:00, ,1.52025E+17,en,0,0,0,444, ,"RT @SoSingaporean: #10YearsAgo you dun see that many foreign talents or foreign workers, it felt more ""SINGAPORE""! #sosingaporean",foreign talents
54045017,2011-12-28 13:57:00+00:00, ,1.52025E+17,en,0,0,0,0, ,"RT @SoSingaporean #10YearsAgo you dun see that many foreign talents or foreign workers, it felt more ""SINGAPORE""! #sosingaporean",foreign talents
204257658,2011-12-28 13:56:56+00:00, ,1.52025E+17,en,0,0,0,444, ,"RT @SoSingaporean: #10YearsAgo you dun see that many foreign talents or foreign workers, it felt more ""SINGAPORE""! #sosingaporean",foreign talents
407018744,2011-12-28 13:56:40+00:00, ,1.52025E+17,en,0,0,0,444, ,"RT @SoSingaporean: #10YearsAgo you dun see that many foreign talents or foreign workers, it felt more ""SINGAPORE""! #sosingaporean",foreign talents
148283030,2011-12-28 13:56:20+00:00, ,1.52025E+17,en,0,0,0,444, ,"RT @SoSingaporean: #10YearsAgo you dun see that many foreign talents or foreign workers, it felt more ""SINGAPORE""! #sosingaporean",foreign talents
336019147,2011-12-28 13:56:00+00:00, ,1.52025E+17,en,0,0,0,444, ,"RT @SoSingaporean: #10YearsAgo you dun see that many foreign talents or foreign workers, it felt more ""SINGAPORE""! #sosingaporean",foreign talents
225679546,2011-12-28 13:55:48+00:00, ,1.52025E+17,en,0,0,0,444, ,"RT @SoSingaporean: #10YearsAgo you dun see that many foreign talents or foreign workers, it felt more ""SINGAPORE""! #sosingaporean",foreign talents
277010620,2011-12-28 13:55:46+00:00, ,1.52025E+17,en,0,0,0,444, ,"RT @SoSingaporean: #10YearsAgo you dun see that many foreign talents or foreign workers, it felt more ""SINGAPORE""! #sosingaporean",foreign talents
177486677,2011-12-28 13:55:44+00:00, ,1.52025E+17,en,0,0,0,444, ,"RT @SoSingaporean: #10YearsAgo you dun see that many foreign talents or foreign workers, it felt more ""SINGAPORE""! #sosingaporean",foreign talents
107883884,2011-12-28 13:55:43+00:00, ,1.52025E+17,en,0,0,0,444, ,"RT @SoSingaporean: #10YearsAgo you dun see that many foreign talents or foreign workers, it felt more ""SINGAPORE""! #sosingaporean",foreign talents
157628735,2011-12-28 13:55:28+00:00, ,1.52025E+17,en,0,0,0,0, ,"RT @SoSingaporean: #10YearsAgo you dun see that many foreign talents or foreign workers, it felt more ""SINGAPORE""! #sosingaporean",foreign talents
305050992,2011-12-28 13:55:14+00:00, ,1.52025E+17,en,0,0,0,444, ,"RT @SoSingaporean: #10YearsAgo you dun see that many foreign talents or foreign workers, it felt more ""SINGAPORE""! #sosingaporean",foreign talents
339588685,2011-12-28 13:55:11+00:00, ,1.52025E+17,en,0,0,0,444, ,"RT @SoSingaporean: #10YearsAgo you dun see that many foreign talents or foreign workers, it felt more ""SINGAPORE""! #sosingaporean",foreign talents
73860682,2011-12-28 13:55:08+00:00, ,1.52025E+17,en,0,0,0,444, ,"RT @SoSingaporean: #10YearsAgo you dun see that many foreign talents or foreign workers, it felt more ""SINGAPORE""! #sosingaporean",foreign talents
323230765,2011-12-28 13:55:07+00:00, ,1.52025E+17,en,0,0,0,444, ,"RT @SoSingaporean: #10YearsAgo you dun see that many foreign talents or foreign workers, it felt more ""SINGAPORE""! #sosingaporean",foreign talents
241559254,2011-12-28 13:55:05+00:00, ,1.52025E+17,en,0,0,0,444, ,"RT @SoSingaporean: #10YearsAgo you dun see that many foreign talents or foreign workers, it felt more ""SINGAPORE""! #sosingaporean",foreign talents
44093058,2011-12-28 13:54:51+00:00, ,1.52025E+17,en,0,0,0,444, ,"RT @SoSingaporean: #10YearsAgo you dun see that many foreign talents or foreign workers, it felt more ""SINGAPORE""! #sosingaporean",foreign talents
312030290,2011-12-28 13:54:47+00:00, ,1.52025E+17,en,0,0,0,444, ,"RT @SoSingaporean: #10YearsAgo you dun see that many foreign talents or foreign workers, it felt more ""SINGAPORE""! #sosingaporean",foreign talents
100963687,2011-12-28 13:54:43+00:00, ,1.52025E+17,en,0,0,0,444, ,"RT @SoSingaporean: #10YearsAgo you dun see that many foreign talents or foreign workers, it felt more ""SINGAPORE""! #sosingaporean",foreign talents
76595531,2011-12-28 13:54:43+00:00, ,1.52025E+17,en,0,0,0,444, ,"RT @SoSingaporean: #10YearsAgo you dun see that many foreign talents or foreign workers, it felt more ""SINGAPORE""! #sosingaporean",foreign talents
178735483,2011-12-28 13:54:39+00:00, ,1.52025E+17,en,0,0,0,444, ,"RT @SoSingaporean: #10YearsAgo you dun see that many foreign talents or foreign workers, it felt more ""SINGAPORE""! #sosingaporean",foreign talents
63754094,2011-12-28 13:54:39+00:00, ,1.52025E+17,en,0,0,0,444, ,"RT @SoSingaporean: #10YearsAgo you dun see that many foreign talents or foreign workers, it felt more ""SINGAPORE""! #sosingaporean",foreign talents
80213787,2011-12-28 13:54:34+00:00, ,1.52025E+17,en,0,0,0,444, ,"RT @SoSingaporean: #10YearsAgo you dun see that many foreign talents or foreign workers, it felt more ""SINGAPORE""! #sosingaporean",foreign talents
440030316,2011-12-28 13:54:34+00:00, ,1.52025E+17,en,0,0,0,444, ,"RT @SoSingaporean: #10YearsAgo you dun see that many foreign talents or foreign workers, it felt more ""SINGAPORE""! #sosingaporean",foreign talents
169469840,2011-12-28 13:54:24+00:00, ,1.52025E+17,en,0,0,0,444, ,"RT @SoSingaporean: #10YearsAgo you dun see that many foreign talents or foreign workers, it felt more ""SINGAPORE""! #sosingaporean",foreign talents
127324900,2011-12-28 13:54:21+00:00, ,1.52025E+17,en,0,0,0,444, ,"RT @SoSingaporean: #10YearsAgo you dun see that many foreign talents or foreign workers, it felt more ""SINGAPORE""! #sosingaporean",foreign talents
134312293,2011-12-28 13:54:19+00:00, ,1.52025E+17,en,0,0,0,444, ,"RT @SoSingaporean: #10YearsAgo you dun see that many foreign talents or foreign workers, it felt more ""SINGAPORE""! #sosingaporean",foreign talents
168695649,2011-12-28 13:54:11+00:00, ,1.52025E+17,en,0,0,0,444, ,"RT @SoSingaporean: #10YearsAgo you dun see that many foreign talents or foreign workers, it felt more ""SINGAPORE""! #sosingaporean",foreign talents
368009806,2011-12-28 13:54:10+00:00, ,1.52025E+17,en,0,0,0,444, ,"RT @SoSingaporean: #10YearsAgo you dun see that many foreign talents or foreign workers, it felt more ""SINGAPORE""! #sosingaporean",foreign talents
253535296,2011-12-28 13:54:06+00:00, ,1.52025E+17,en,0,0,0,444, ,"RT @SoSingaporean: #10YearsAgo you dun see that many foreign talents or foreign workers, it felt more ""SINGAPORE""! #sosingaporean",foreign talents
48336249,2011-12-28 13:54:05+00:00, ,1.52025E+17,en,0,0,0,444, ,"RT @SoSingaporean: #10YearsAgo you dun see that many foreign talents or foreign workers, it felt more ""SINGAPORE""! #sosingaporean",foreign talents
327836333,2011-12-28 13:54:01+00:00, ,1.52025E+17,en,0,0,0,444, ,"RT @SoSingaporean: #10YearsAgo you dun see that many foreign talents or foreign workers, it felt more ""SINGAPORE""! #sosingaporean",foreign talents
197432829,2011-12-28 13:54:00+00:00, ,1.52025E+17,en,0,0,0,0, ,"RT @SoSingaporean: #10YearsAgo you dun see that many foreign talents or foreign workers, it felt more ""SINGAPORE""! #sosingaporean",foreign talents
115855932,2011-12-28 13:53:59+00:00, ,1.52025E+17,en,0,0,0,444, ,"RT @SoSingaporean: #10YearsAgo you dun see that many foreign talents or foreign workers, it felt more ""SINGAPORE""! #sosingaporean",foreign talents
131089238,2011-12-28 13:53:59+00:00, ,1.52024E+17,en,0,0,0,444, ,"RT @SoSingaporean: #10YearsAgo you dun see that many foreign talents or foreign workers, it felt more ""SINGAPORE""! #sosingaporean",foreign talents
153308091,2011-12-28 13:53:55+00:00, ,1.52024E+17,en,0,0,0,0, ,"""@SoSingaporean:  #10YearsAgo you dun see that many foreign talents or foreign workers, it felt more ""SINGAPORE""! #sosingaporean""",foreign talents
363108875,2011-12-28 13:53:54+00:00, ,1.52024E+17,en,0,0,0,444, ,"RT @SoSingaporean: #10YearsAgo you dun see that many foreign talents or foreign workers, it felt more ""SINGAPORE""! #sosingaporean",foreign talents
114375404,2011-12-28 13:53:52+00:00, ,1.52024E+17,en,0,0,0,444, ,"RT @SoSingaporean: #10YearsAgo you dun see that many foreign talents or foreign workers, it felt more ""SINGAPORE""! #sosingaporean",foreign talents
128213756,2011-12-28 13:53:48+00:00, ,1.52024E+17,en,0,0,0,444, ,"RT @SoSingaporean: #10YearsAgo you dun see that many foreign talents or foreign workers, it felt more ""SINGAPORE""! #sosingaporean",foreign talents
331032430,2011-12-28 13:53:46+00:00, ,1.52024E+17,en,0,0,0,444, ,"RT @SoSingaporean: #10YearsAgo you dun see that many foreign talents or foreign workers, it felt more ""SINGAPORE""! #sosingaporean",foreign talents
356142676,2011-12-28 13:53:45+00:00, ,1.52024E+17,en,0,0,0,444, ,"RT @SoSingaporean: #10YearsAgo you dun see that many foreign talents or foreign workers, it felt more ""SINGAPORE""! #sosingaporean",foreign talents
92532818,2011-12-28 13:53:40+00:00, ,1.52024E+17,en,0,0,0,1, ,"T.H.I.S !! RT @SoSingaporean: #10YearsAgo you dun see that many foreign talents or foreign workers, it felt more ""SINGAPORE""! #sosingaporean",foreign talents
339662486,2011-12-28 13:53:35+00:00, ,1.52024E+17,en,0,0,0,444, ,"RT @SoSingaporean: #10YearsAgo you dun see that many foreign talents or foreign workers, it felt more ""SINGAPORE""! #sosingaporean",foreign talents
83394356,2011-12-28 13:53:29+00:00, ,1.52024E+17,en,0,0,0,444, ,"RT @SoSingaporean: #10YearsAgo you dun see that many foreign talents or foreign workers, it felt more ""SINGAPORE""! #sosingaporean",foreign talents
246779288,2011-12-28 13:53:27+00:00, ,1.52024E+17,en,0,0,0,444, ,"RT @SoSingaporean: #10YearsAgo you dun see that many foreign talents or foreign workers, it felt more ""SINGAPORE""! #sosingaporean",foreign talents
113026762,2011-12-28 13:53:27+00:00, ,1.52024E+17,en,0,0,0,444, ,"RT @SoSingaporean: #10YearsAgo you dun see that many foreign talents or foreign workers, it felt more ""SINGAPORE""! #sosingaporean",foreign talents
338353569,2011-12-28 13:53:24+00:00, ,1.52024E+17,en,0,0,0,444, ,"RT @SoSingaporean: #10YearsAgo you dun see that many foreign talents or foreign workers, it felt more ""SINGAPORE""! #sosingaporean",foreign talents
390808441,2011-12-28 13:53:23+00:00, ,1.52024E+17,en,0,0,0,444, ,"RT @SoSingaporean: #10YearsAgo you dun see that many foreign talents or foreign workers, it felt more ""SINGAPORE""! #sosingaporean",foreign talents
206147128,2011-12-28 13:53:21+00:00, ,1.52024E+17,en,0,0,0,444, ,"RT @SoSingaporean: #10YearsAgo you dun see that many foreign talents or foreign workers, it felt more ""SINGAPORE""! #sosingaporean",foreign talents
114356023,2011-12-28 13:53:07+00:00, ,1.52024E+17,en,13,0,3,444, ,"#10YearsAgo you dun see that many foreign talents or foreign workers, it felt more ""SINGAPORE""! #sosingaporean",foreign talents
81098906,2011-12-28 04:06:09+00:00, ,1.51877E+17,en,0,0,0,0, ,"LKY, since you're incorporating foreign talents, why not hire foreign mercenaries instead of us to protect Singapore?
#justasuggestion",foreign talents
434860246,2011-12-26 17:36:05+00:00, ,1.51356E+17,en,0,0,0,0, ,Why Singapore needs so many foreign talents http://t.co/fd3cJmZT #sgelection #sgpolitics #sgpresident #sgelections,foreign talents
270337316,2011-12-26 04:50:15+00:00, ,1.51163E+17,en,0,0,0,0, ,Should we be welcoming this kind of foreign "talents" into Singapore? http://t.co/oZtSUt75 #sgelection #sgelections #sgpolitics #sgpresident,foreign talents
147991981,2011-12-22 17:50:04+00:00, ,1.4991E+17,en,0,0,1,0, ,"@JoelAWJ well, nowadays, quite a lot of jobs in Singapore is taken up by foreign talents.",foreign talents
270337316,2011-12-22 15:55:31+00:00, ,1.49881E+17,en,0,0,0,0, ,Are foreign talents really that talented? http://t.co/dVEmJt3M #sgpresident #sgpolitics #sgelections #sgelection,foreign talents
434860246,2011-12-15 04:52:49+00:00, ,1.47177E+17,en,0,0,0,0, ,Singapore would be finished without mass influx of foreign talents http://t.co/RkpswNNo #sgelections #sgpolitics #sgpresident #sgelection,foreign talents
27411789,2011-12-12 01:58:35+00:00, ,1.46046E+17,en,0,0,0,0, ,Singapore is considering to bring in more foreign talents to help with the worksheet. Singapore very lazy!,foreign talents
281838439,2011-12-05 18:32:54+00:00, ,1.4376E+17,en,0,0,0,0, ,"Come to think of it, Singapore's GNP must be really low. Look at the amt of foreign talents here with us :O",foreign talents
42647408,2011-12-04 06:17:18+00:00, ,1.43212E+17,en,0,0,0,0, ,The number of Foreign Talents that we have in Singapore is making me feel like a tourist in my own country...,foreign talents
292212214,2011-12-01 18:18:01+00:00, ,1.42306E+17,en,0,0,1,0, ,"Singapore has got a larger population than IRELAND, NEW ZEALAND, BRUNEI and even NORWAY. So seriously, stop it with the foreign talents.",foreign talents
145586005,2012-01-26 14:51:22+00:00, ,1.62548E+17,en,0,0,0,1, ,RT @wala0eh: People like me don't have talents that's why Singapore wants foreign talents. #walaoeh,foreign talents
460904020,2012-01-26 14:11:10+00:00, ,1.62538E+17,en,1,0,0,1, ,People like me don't have talents that's why Singapore wants foreign talents. #walaoeh,foreign talents
270337316,2012-01-26 12:47:52+00:00, ,1.62517E+17,en,0,0,0,0, ,Why is PAP flooding Singapore with so many foreign "talents"? http://t.co/w5S5B9kO #sgelection #sgelections #sgpolitics #sgpresident,foreign talents
51470591,2012-01-22 11:47:08+00:00, ,1.61052E+17,en,0,0,0,0, ,If you want to know how Singapore would be like without all the 'Foreign Talents' just come to Orchard.,foreign talents
110700741,2012-01-19 11:27:18+00:00, ,1.5996E+17,en,0,0,0,0, ,"I would appreciate it if Singapore brings in foreign talents that is Caucasians, not from China.",foreign talents
63454823,2012-01-19 09:03:04+00:00, ,1.59924E+17,en,0,0,0,0, ,@JulsDoodle FOREIGN TALENTS should noe where they stand.. SERVICE = SINGAPORE.,foreign talents
240524895,2012-01-18 07:31:46+00:00, ,1.59538E+17,en,0,0,0,444, ,"RT @SoSingaporean: #10YearsAgo you dun see that many foreign talents or foreign workers, it felt more ""SINGAPORE""! #sosingaporean",foreign talents
135177035,2012-01-18 05:22:24+00:00, ,1.59506E+17,en,0,0,0,0, ,Lol. Peter in fighting spiders has such a deep voice with a strong british accent. Singapore should bring in MORE foreign talents like them.,foreign talents
136653816,2012-01-17 15:31:56+00:00, ,1.59297E+17,en,0,0,0,0, ,i'm so over foreign 'talents' in Singapore. Seriously just get the fuck out?,foreign talents
242635346,2012-01-17 12:15:27+00:00, ,1.59247E+17,en,0,0,0,0, ,Should we be welcoming this kind of foreign "talents" into Singapore? http://t.co/2m1EUGrd,foreign talents
241463218,2012-01-17 04:32:07+00:00, ,1.59131E+17,en,0,0,0,3, ,"RT @jennyteo: Ministers say we can't compare them with their foreign peers, but they compare us with foreign talents. #Singapore",foreign talents
196122146,2012-01-17 04:27:19+00:00, ,1.5913E+17,en,0,0,0,3, ,"RT @jennyteo: Ministers say we can't compare them with their foreign peers, but they compare us with foreign talents. #Singapore",foreign talents
26275136,2012-01-17 04:14:53+00:00, ,1.59127E+17,en,0,0,0,3, ,"Ministers say we can't compare them with their foreign peers, but they compare us with foreign talents. #Singapore",foreign talents
242635346,2012-01-15 13:28:35+00:00, ,1.58541E+17,en,0,0,0,0, ,PAP wants Singaporeans to help foreign "talents" integrate into our society http://t.co/QLrv7ZYF,foreign talents
46692357,2012-01-14 07:56:52+00:00, ,1.58095E+17,en,0,0,0,0, ,RT @LinDaniu If Singapore stop letting all those "Foreign Talents" in. SMRT wouldn't even have troubles with crowd control.,foreign talents
44886710,2012-01-13 15:13:58+00:00, ,1.57843E+17,en,0,0,0,444, ,"RT @SoSingaporean: #10YearsAgo you dun see that many foreign talents or foreign workers, it felt more ""SINGAPORE""! #sosingaporean",foreign talents
386602715,2012-01-11 11:18:10+00:00, ,1.57059E+17,en,0,0,0,0, ,"This is Singapore , a 
GARDEN CITY dorminated by foreign talents",foreign talents
320622745,2012-01-09 10:03:45+00:00, ,1.56315E+17,en,0,0,0,0, ,"""@STcom: Top 'O'-level students from Crescent Girls and St Nicholas , who each scored 10 A1s http://t.co/8C2USh1E"" all foreign talents ):",foreign talents
136987395,2012-01-08 17:33:38+00:00, ,1.56066E+17,en,0,0,0,0, ,i wanna cry when i see the number of "talents" in singapore and compare them to taeyang or any other foreign dancers.,foreign talents
308084577,2012-01-08 10:29:41+00:00, ,1.55959E+17,en,0,0,0,0, ,"If we take away all the 'Foreign Talents' in Singapore, there will be enough seats for every locals in the train a... — http://t.co/qqOOuZ2v",foreign talents
308424788,2012-01-08 07:02:55+00:00, ,1.55907E+17,en,0,0,0,444, ,"RT @SoSingaporean: #10YearsAgo you dun see that many foreign talents or foreign workers, it felt more ""SINGAPORE""! #sosingaporean",foreign talents
80264045,2012-01-07 22:43:48+00:00, ,1.55782E+17,en,0,0,0,0, ,@lilbo2 COME TO SINGAPORE!!! we LOVE foreign talents!!!! :),foreign talents
110687879,2012-01-05 10:24:03+00:00, ,1.54871E+17,en,0,0,0,444, ,"RT @SoSingaporean: #10YearsAgo you dun see that many foreign talents or foreign workers, it felt more ""SINGAPORE""! #sosingaporean",foreign talents
160849111,2012-01-05 04:37:21+00:00, ,1.54784E+17,en,0,0,0,0, ,"Hello Singapore, you needa stop hiring those useless foreign talents. I'm looking for RIBBONS, not crayons blah blah. #whatwentwrong #fb",foreign talents
288023207,2012-01-04 08:31:41+00:00, ,1.5448E+17,en,0,0,0,0, ,Singapore should stop using foreign talents! This is a way much better alternative! http://t.co/wbIjSJc,foreign talents
323834554,2012-01-03 10:44:26+00:00, ,1.54151E+17,en,0,0,0,444, ,"RT @SoSingaporean: #10YearsAgo you dun see that many foreign talents or foreign workers, it felt more ""SINGAPORE""! #sosingaporean",foreign talents
145586005,2012-01-03 10:42:59+00:00, ,1.54151E+17,en,0,0,0,444, ,"RT @SoSingaporean: #10YearsAgo you dun see that many foreign talents or foreign workers, it felt more ""SINGAPORE""! #sosingaporean",foreign talents
185982606,2012-01-01 11:28:32+00:00, ,1.53437E+17,en,0,0,1,0, ,@VanTripleS4eva don't want uhs later he jump jump :p Don't get why Singapore wants "Foreign Talents" ._.,foreign talents
269691592,2012-01-01 07:21:34+00:00, ,1.53375E+17,en,0,0,0,0, ,"Singapore damn safe, lai lai! All the foreign talents, lai! ^^",foreign talents
57656800,2012-02-27 07:50:45+00:00, ,1.74039E+17,en,0,0,0,1, ,RT @lubu525: AIYO SINGAPORE GOT SO MANY FOREIGN TALENTS MIGHT AS CALL US FTisland! #coldjokes #singaporejokes #marvinjoke,foreign talents
73099255,2012-02-27 07:49:12+00:00, ,1.74038E+17,en,0,0,2,1, ,AIYO SINGAPORE GOT SO MANY FOREIGN TALENTS MIGHT AS CALL US FTisland! #coldjokes #singaporejokes #marvinjoke,foreign talents
256134035,2012-02-26 16:09:43+00:00, ,1.73802E+17,en,0,0,1,0, ,"@Yinq_yinq I will jump for joy if suju EVER become Singapore PR! Talk abt foreign talents, s'pore shld actually get the boys to migrate here",foreign talents
8934712,2012-02-22 04:55:59+00:00, ,1.72183E+17,en,0,0,0,0, ,@eviltofu Because there are more and more Foreign Talents in Singapore.,foreign talents
15098108,2012-02-21 13:49:36+00:00, ,1.71955E+17,en,0,0,0,0, ,Can't imagine how #Singapore can survive without foreign talents or workers. #issue,foreign talents
242635346,2012-02-20 13:11:39+00:00, ,1.71583E+17,en,0,0,0,0, ,Foreign "talents" are turning Singapore into Third World slums http://t.co/KOEfWYTM,foreign talents
30690086,2012-02-19 11:38:05+00:00, ,1.71197E+17,en,0,0,0,2, ,RT @SGNetter: PAP rather believes in foreign "talents" than in Singaporeans http://t.co/HFsEUAHA,foreign talents
242635346,2012-02-19 11:36:57+00:00, ,1.71197E+17,en,0,0,0,2, ,PAP rather believes in foreign "talents" than in Singaporeans http://t.co/HFsEUAHA,foreign talents
16926376,2012-02-19 11:15:38+00:00, ,1.71191E+17,en,0,0,0,0, ,I would love to see the day when there are no foreign talents in Singapore. May all hell break loose,foreign talents
226942925,2012-02-18 16:07:20+00:00, ,1.70902E+17,en,0,0,0,0, ,Jus realised tat singapore depend alot on foreign talents.,foreign talents
125271050,2012-02-15 09:17:13+00:00, ,1.69712E+17,en,0,0,0,0, ,Seems like Singapore MSM cannot make up their minds on what data to report on foreign talents.,foreign talents
301385665,2012-02-13 05:21:23+00:00, ,1.68928E+17,en,0,0,0,1, ,RT @Fake_MINDEF: Bring in ALL the foreign talents! RT @STcom: More Singaporeans not mentally ready for babies: Poll http://t.co/cst6bIER,foreign talents
361134624,2012-02-13 03:48:13+00:00, ,1.68904E+17,en,0,0,0,1, ,Bring in ALL the foreign talents! RT @STcom: More Singaporeans not mentally ready for babies: Poll http://t.co/cst6bIER,foreign talents
173521603,2012-02-13 02:43:13+00:00, ,1.68888E+17,en,0,0,0,0, ,I foresee Singapore is going to be filled with foreign talents while the true singaporeans are all migrating out of Singapore...,foreign talents
28373380,2012-02-12 07:34:28+00:00, ,1.68599E+17,en,0,0,0,0, ,Seven cabin full of foreign talents. This is not the Singapore I know.. :(,foreign talents
417122939,2012-02-12 03:20:08+00:00, ,1.68535E+17,en,0,0,0,0, ,no offence to Singapore but their teams for sports are always consisting of Foreign talents...,foreign talents
42327372,2012-02-11 13:05:22+00:00, ,1.6832E+17,en,0,0,0,0, ,I think we don't need foreign talents for Singapore footballll. That goes fr the coachhhhhhhh as weelllll.,foreign talents
186767609,2012-02-10 05:10:07+00:00, ,1.67838E+17,en,0,0,0,0, ,Im just being a patriotic recently. If i am the ruler of singapore.. Foreign talents or expats were not given this kinda much benefits..,foreign talents
154898806,2012-02-07 16:58:15+00:00, ,1.66929E+17,en,0,0,1,0, ,"@ronggii In future, more and more foreign talents will come in and Singapore will be really a lost city. Be it it's culture or it's people.",foreign talents
198056695,2012-02-06 09:25:59+00:00, ,1.66453E+17,en,0,0,0,0, ,"If Singapore has a World class education, how come govt still importing ""foreign talents"" to replace us?",foreign talents
416722292,2012-02-05 11:45:26+00:00, ,1.66125E+17,en,0,0,0,0, ,"#Singapore Channel U showing ""CHINA GOT TALENT?"" Many, many Talents. ""Singapore GOT TALENT?"" Yeah. Many Foreign Talents. #Kanasai",foreign talents
162326458,2012-02-04 03:41:15+00:00, ,1.65641E+17,en,0,0,0,0, ,"Singapore government, when are you going to realize that you can have sufficient space for everyone if you stop importing Foreign talents?",foreign talents
442695448,2012-02-04 01:15:52+00:00, ,1.65604E+17,en,0,0,0,0, ,Note to china-rians foreign talents: stop riding your bicycle in Singapore as if you are still in China. Thank you very much.,foreign talents
26771062,2012-03-29 16:47:10+00:00, ,1.85408E+17,en,0,0,0,0, ,Had a interesting discussion with an ex colleague on the "foreign talents" influx situation in Singapore. She ended the convo with...,foreign talents
242635346,2012-03-27 12:06:37+00:00, ,1.84612E+17,en,0,0,0,0, ,Should we be welcoming these kinds of foreign "talents" into Singapore? http://t.co/QJ3fpIA3,foreign talents
170254201,2012-03-24 09:04:35+00:00, ,1.83479E+17,en,0,0,0,1, ,RT @izreloaded: Female Swiss expat says Singaporeans cannot say they are entitled to jobs in Singapore. Foreign Talents. Tsk. http://t.c ...,foreign talents
8934712,2012-03-24 05:58:31+00:00, ,1.83433E+17,en,1,0,0,1, ,Female Swiss expat says Singaporeans cannot say they are entitled to jobs in Singapore. Foreign Talents. Tsk. http://t.co/s6AG9tIe,foreign talents
5382572,2012-03-24 02:33:44+00:00, ,1.83381E+17,en,0,0,0,0, ,#fact: 40% of the researchers in Singapore are Foreign "Talents",foreign talents
57991974,2012-03-23 12:49:28+00:00, ,1.83174E+17,en,0,0,0,0, ,Geylang foreign talents feel the spank (pun intended) ~ @STcom: 73 arrested in joint operation on entertainment outlets http://t.co/PjXDz6Og,foreign talents
76106319,2012-03-15 10:08:04+00:00, ,1.80234E+17,en,0,0,1,0, ,@jxxbingjie OMG YOU ARE BACK IN SINGAPORE!!! WELCOME BACK TO THE LAND OF FOREIGN TALENTS!!!,foreign talents
476796271,2012-03-13 23:35:57+00:00, ,1.79712E+17,en,0,0,0,0, ,WTF! this is the time i seriously dont like the fact that we have so many 'foreign talents' in singapore.,foreign talents
44331297,2012-03-13 16:32:18+00:00, ,1.79606E+17,en,0,0,0,0, ,"If CJ represented Singapore, then the SJI guys can be foreign talents. ?",foreign talents
68137157,2012-03-07 10:33:00+00:00, ,1.77341E+17,en,0,0,0,0, ,Singapore Work Visa Factsheet: Singapore welcomes foreign talents in order to sustain a vibrant and dynamic tale... http://t.co/WjqDVYWk,foreign talents
