author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet,xenophobic
205298307,2015-08-26 08:01:26+00:00, ,6.36448E+17,en,0,0,0,0, ,"DTN Singapore: Filipino who made ‘xenophobic, inflammatory’ remarks convicted under Sedition Act: Ello Ed Mund... http://t.co/inLbaIUDKL",xenophobic
2236222567,2015-08-26 07:31:55+00:00, ,6.36441E+17,en,0,0,0,0, ,"Filipino who made ‘xenophobic, inflammatory’ remarks convicted under Sedition Act http://t.co/TtLryLeXKI",xenophobic
432443066,2015-08-26 07:29:43+00:00, ,6.3644E+17,en,0,0,0,31, ,"RT @ChannelNewsAsia: Filipino who made ‘xenophobic, inflammatory’ remarks convicted under Sedition Act http://t.co/BZDI0werlu http://t.co/M…",xenophobic
43920081,2015-08-26 07:24:53+00:00, ,6.36439E+17,en,0,0,0,31, ,"RT @ChannelNewsAsia: Filipino who made ‘xenophobic, inflammatory’ remarks convicted under Sedition Act http://t.co/BZDI0werlu http://t.co/M…",xenophobic
228611884,2015-08-26 07:22:59+00:00, ,6.36439E+17,en,0,0,0,31, ,"RT @ChannelNewsAsia: Filipino who made ‘xenophobic, inflammatory’ remarks convicted under Sedition Act http://t.co/BZDI0werlu http://t.co/M…",xenophobic
900378812,2015-08-26 07:20:04+00:00, ,6.36438E+17,en,0,0,0,0, ,"Filipino who made ‘xenophobic, inflammatory’ remarks convicted under Sedition Act: Ello Ed Mundsel Bello, 28, who… http://t.co/xWZrr6FEZS",xenophobic
2280325974,2015-08-26 07:19:37+00:00, ,6.36438E+17,en,0,0,0,0, ,"Filipino who made ‘xenophobic, inflammatory’ remarks convicted under Sedition Act http://t.co/fmI13NVAjX",xenophobic
118038528,2015-08-26 07:19:16+00:00, ,6.36438E+17,en,0,0,0,31, ,"RT @ChannelNewsAsia: Filipino who made ‘xenophobic, inflammatory’ remarks convicted under Sedition Act http://t.co/BZDI0werlu http://t.co/M…",xenophobic
1336965146,2015-08-26 07:17:44+00:00, ,6.36437E+17,en,0,0,0,0, ,"Singapore Today: Filipino who made ‘xenophobic, inflammatory’ remarks convicted under Sedition Act  http://t.co/sTmT8itXju",xenophobic
158625837,2015-08-26 06:57:45+00:00, ,6.36432E+17,en,0,0,0,0, ,"Filipino who made ‘xenophobic, inflammatory’ remarks convicted under Sedition Act: Ello Ed Mundsel Bello, 28, ... http://t.co/MuaPGvJ5U8",xenophobic
2247999204,2015-08-26 06:57:39+00:00, ,6.36432E+17,en,0,0,0,0, ,"Filipino who made ‘xenophobic, inflammatory’ remarks convicted under Sedition Act http://t.co/WkIM96Oq8M",xenophobic
88889613,2015-08-26 06:57:39+00:00, ,6.36432E+17,en,0,0,0,0, ,"Filipino who made ‘xenophobic, inflammatory’ remarks convicted under Sedition Act http://t.co/J3gY8UfooU",xenophobic
2506199450,2015-08-26 06:57:37+00:00, ,6.36432E+17,en,0,0,0,0, ,"Filipino who made ‘xenophobic, inflammatory’ remarks convicted under Sedition Act http://t.co/V9EUNaYR5T #singapore",xenophobic
536081051,2015-08-26 06:57:36+00:00, ,6.36432E+17,en,0,0,0,0, ,"Filipino who made ‘xenophobic, inflammatory’ remarks convicted under Sedition Act http://t.co/g84o930V5e",xenophobic
3171718974,2015-08-26 06:54:09+00:00, ,6.36431E+17,en,0,0,0,0, ,"Filipino who made ‘xenophobic, inflammatory’ remarks convicted under Sedition Act http://t.co/cuhvnSUaBQ",xenophobic
62717612,2015-08-26 06:46:36+00:00, ,6.3643E+17,en,0,0,0,0, ,"He should be caned! Filipino who made ‘xenophobic, inflammatory’ remarks convicted - Channel NewsAsia http://t.co/FVygvEFB5A",xenophobic
20503664,2015-08-26 06:43:48+00:00, ,6.36429E+17,en,0,0,0,31, ,"RT @ChannelNewsAsia: Filipino who made ‘xenophobic, inflammatory’ remarks convicted under Sedition Act http://t.co/BZDI0werlu http://t.co/M…",xenophobic
470242281,2015-08-26 06:43:19+00:00, ,6.36429E+17,en,0,0,0,31, ,"RT @ChannelNewsAsia: Filipino who made ‘xenophobic, inflammatory’ remarks convicted under Sedition Act http://t.co/BZDI0werlu http://t.co/M…",xenophobic
3235245295,2015-08-26 06:40:16+00:00, ,6.36428E+17,en,0,0,0,31, ,"RT @ChannelNewsAsia: Filipino who made ‘xenophobic, inflammatory’ remarks convicted under Sedition Act http://t.co/BZDI0werlu http://t.co/M…",xenophobic
60741510,2015-08-26 06:39:14+00:00, ,6.36428E+17,en,0,0,0,0, ,"Filipino who made ‘xenophobic, inflammatory’ remarks convicted under Sedition Act - Channel NewsAsia http://t.co/KQJoxdYeOt",xenophobic
1008473370,2015-08-26 06:38:38+00:00, ,6.36428E+17,en,0,0,0,31, ,"RT @ChannelNewsAsia: Filipino who made ‘xenophobic, inflammatory’ remarks convicted under Sedition Act http://t.co/BZDI0werlu http://t.co/M…",xenophobic
2788989366,2015-08-26 06:33:29+00:00, ,6.36426E+17,en,0,0,0,31, ,"RT @ChannelNewsAsia: Filipino who made ‘xenophobic, inflammatory’ remarks convicted under Sedition Act http://t.co/BZDI0werlu http://t.co/M…",xenophobic
3062711760,2015-08-26 06:30:44+00:00, ,6.36426E+17,en,0,0,0,0, ,"Filipino who made ‘xenophobic, inflammatory’ remarks convicted under Sedition Act: SINGAPORE: Philippine natio... http://t.co/Ei6J3cWmWV",xenophobic
1129756027,2015-08-26 06:30:44+00:00, ,6.36426E+17,en,0,0,0,0, ,"Filipino who made ‘xenophobic, inflammatory’ remarks convicted under Sedition Act: SINGAPORE: Philippine natio... http://t.co/aG55FNz8Q4",xenophobic
420385890,2015-08-26 06:30:43+00:00, ,6.36426E+17,en,0,0,0,0, ,"Filipino who made ‘xenophobic, inflammatory’ remarks convicted under Sedition Act: SINGAPORE: Philippine natio... http://t.co/UimO6ehu6q",xenophobic
251512717,2015-08-26 06:30:13+00:00, ,6.36425E+17,en,0,0,0,31, ,"RT @ChannelNewsAsia: Filipino who made ‘xenophobic, inflammatory’ remarks convicted under Sedition Act http://t.co/BZDI0werlu http://t.co/M…",xenophobic
45117373,2015-08-26 06:29:54+00:00, ,6.36425E+17,en,0,0,0,31, ,"RT @ChannelNewsAsia: Filipino who made ‘xenophobic, inflammatory’ remarks convicted under Sedition Act http://t.co/BZDI0werlu http://t.co/M…",xenophobic
40012474,2015-08-26 06:29:26+00:00, ,6.36425E+17,en,0,0,0,31, ,"RT @ChannelNewsAsia: Filipino who made ‘xenophobic, inflammatory’ remarks convicted under Sedition Act http://t.co/BZDI0werlu http://t.co/M…",xenophobic
3223239390,2015-08-26 06:29:16+00:00, ,6.36425E+17,en,0,0,0,31, ,"RT @ChannelNewsAsia: Filipino who made ‘xenophobic, inflammatory’ remarks convicted under Sedition Act http://t.co/BZDI0werlu http://t.co/M…",xenophobic
38400130,2015-08-26 06:26:53+00:00, ,6.36425E+17,en,15,0,2,31, ,"Filipino who made ‘xenophobic, inflammatory’ remarks convicted under Sedition Act http://t.co/BZDI0werlu http://t.co/M15nTmNjYH",xenophobic
243570212,2015-08-20 21:00:38+00:00, ,6.3447E+17,en,0,0,0,0, ,"This is a Heart-warming scene that all xenophobic people in Singapore should see
http://t.co/IUA1r7KKTX",xenophobic
400492675,2015-08-09 10:22:58+00:00, ,6.30323E+17,en,0,0,0,0, ,Other countries can learn a lot from Singapore. But I do hope Singaporeans won't be egotistic and xenophobic.  https://t.co/OKu4vHL2cJ,xenophobic
2160279181,2015-08-08 04:25:11+00:00, ,6.29871E+17,en,0,0,0,0, ,Xenophobic sentiments have been becoming increasingly visible in Singapore. Read more: http://t.co/mUCg4nJYta,xenophobic
131716364,2015-09-25 09:48:24+00:00, ,6.47347E+17,en,1,0,0,0, ,I hate people like you who are like '' IF I CAN'T HAVE IT OTHERS WON'T TOO '' https://t.co/lZLkgIeO5T masking your xenophobic intentions,xenophobic
42440768,2015-09-23 01:13:54+00:00, ,6.46493E+17,en,0,0,1,0, ,"that #xenophobic comments had no place in #cosmopolitan Singapore as they posed ""a #threat to our #socialstability &amp; #security"" 

About 40%",xenophobic
25039999,2015-09-22 14:33:14+00:00, ,6.46331E+17,en,0,0,0,0, ,4 months’ jail for Filipino who made xenophobic remarks against Singaporeans - Channel NewsAsia http://t.co/6OD7L6MsgY,xenophobic
1373871696,2015-09-22 11:03:51+00:00, ,6.46279E+17,en,0,0,0,1, ,RT @Okuno_Mike: 4 months’ jail for Filipino who made xenophobic remarks against Singaporeans - Channel NewsAsia http://t.co/KtsakZaMqN,xenophobic
123395162,2015-09-22 10:57:48+00:00, ,6.46277E+17,en,1,0,0,1, ,4 months’ jail for Filipino who made xenophobic remarks against Singaporeans - Channel NewsAsia http://t.co/KtsakZaMqN,xenophobic
576882098,2015-09-22 09:09:46+00:00, ,6.4625E+17,en,0,0,0,0, ,4 months’ jail for Filipino who made xenophobic remarks against Singaporeans http://t.co/sDFhKg9Kyi,xenophobic
2313941734,2015-09-22 07:59:27+00:00, ,6.46232E+17,en,0,0,0,0, ,4 months' jail for Filipino who made xenophobic remarks against Singaporeans: The 28-year-old Filipino nurse w...  http://t.co/rFSzSXuanY,xenophobic
222467881,2015-09-22 05:33:06+00:00, ,6.46195E+17,en,0,0,0,0, ,4 months’ jail for Filipino who made xenophobic remarks against Singaporeans http://t.co/i8B7sCQMLT,xenophobic
566340838,2015-09-22 05:06:14+00:00, ,6.46189E+17,en,0,0,0,0, ,Jail for Filipino who made xenophobic remarks against Singaporeans:    submitted by  PolishFamilyOctopus  [lin... http://t.co/anIoYEDcfH,xenophobic
965914561,2015-09-22 02:52:34+00:00, ,6.46155E+17,en,0,0,0,0, ,4 months' jail for Filipino who made xenophobic remarks against Singaporeans - Channel News Asia http://t.co/QgIiIi9TFB,xenophobic
966099012,2015-09-22 02:52:34+00:00, ,6.46155E+17,en,0,0,0,0, ,4 months' jail for Filipino who made xenophobic remarks against Singaporeans - Channel News Asia http://t.co/oha49uzh3w,xenophobic
2170324046,2015-09-22 02:50:24+00:00, ,6.46155E+17,en,0,0,0,0, ,#招待 #出会い系 #セフレ #メル友 4 months' jail for Filipino who made xenophobic remarks against Singaporeans - C  http://t.co/4WZulyj9Kv,xenophobic
1727940511,2015-09-22 02:40:30+00:00, ,6.46152E+17,en,0,0,0,0, ,#招待 #出会い系 #セフレ #メル友 4 months' jail for Filipino who made xenophobic remarks against Singaporeans - C  http://t.co/5RYgSgRbi1,xenophobic
2170324046,2015-09-22 02:40:25+00:00, ,6.46152E+17,en,0,0,0,0, ,#招待 #出会い系 #セフレ #メル友 4 months' jail for Filipino who made xenophobic remarks against Singaporeans - C  http://t.co/SVknzRxnR0,xenophobic
125324383,2015-09-22 02:36:17+00:00, ,6.46151E+17,en,0,0,0,0, ,4 months' jail for Filipino who made xenophobic remarks against Singaporeans - Channel News… http://t.co/UJ7Yh9hCpx,xenophobic
391829745,2015-09-22 01:26:03+00:00, ,6.46133E+17,en,0,0,0,0, ,4 months’ jail for Filipino who made xenophobic remarks against Singaporeans http://t.co/NhxTP0qf5G,xenophobic
17770953,2015-09-22 01:20:40+00:00, ,6.46132E+17,en,1,0,0,0, ,4 months’ jail for Filipino who made xenophobic remarks against Singaporeans - Channel NewsAsia http://t.co/qgpALkt0n5,xenophobic
244842546,2015-09-21 22:56:13+00:00, ,6.46096E+17,en,0,0,0,0, ,4 months’ jail for Filipino who made xenophobic remarks against Singaporeans http://t.co/6Vv1XFPCLi,xenophobic
129753846,2015-09-21 19:10:43+00:00, ,6.46039E+17,en,0,0,0,0, ,CNA | 4 months’ jail for Filipino who made xenophobic remarks against Singaporeans http://t.co/QUBclcgN5r http://t.co/TKzG2PvsWR,xenophobic
27598291,2015-09-21 19:10:37+00:00, ,6.46039E+17,en,0,0,0,0, ,CNA | 4 months’ jail for Filipino who made xenophobic remarks against Singaporeans http://t.co/3UsNaS6TiP #sgnews http://t.co/w0d6y8fdLH,xenophobic
64684768,2015-09-21 19:10:36+00:00, ,6.46039E+17,en,0,0,0,0, ,CNA | 4 months’ jail for Filipino who made xenophobic remarks against Singaporeans http://t.co/EhXz3wBKYB http://t.co/7b3y3ZakpZ,xenophobic
80512196,2015-09-21 16:29:45+00:00, ,6.45998E+17,en,0,0,0,0, ,4 months’ jail for Filipino who made xenophobic remarks against Singaporeans http://t.co/nJ6c7CDFQq,xenophobic
226622366,2015-09-21 15:08:11+00:00, ,6.45978E+17,en,0,0,0,29, ,RT @ChannelNewsAsia: Filipino jailed for xenophobic remarks: MOM says it takes "serious view" of work pass holders who don't abide by laws …,xenophobic
157014049,2015-09-21 14:55:58+00:00, ,6.45975E+17,en,0,0,0,29, ,RT @ChannelNewsAsia: Filipino jailed for xenophobic remarks: MOM says it takes "serious view" of work pass holders who don't abide by laws …,xenophobic
406973343,2015-09-21 14:25:12+00:00, ,6.45967E+17,en,0,0,0,0, ,4 months’ jail for Filipino who made xenophobic remarks against Singaporeans - Channel NewsAsia http://t.co/DyCKPW0TOH,xenophobic
302509832,2015-09-21 13:29:47+00:00, ,6.45953E+17,en,0,0,0,1, ,RT @TypewriterIntl: Singapore Today: 4 months’ jail for Filipino who made xenophobic remarks against Singaporeans  http://t.co/sTmT8itXju,xenophobic
1336965146,2015-09-21 13:21:38+00:00, ,6.45951E+17,en,0,0,0,1, ,Singapore Today: 4 months’ jail for Filipino who made xenophobic remarks against Singaporeans  http://t.co/sTmT8itXju,xenophobic
363821003,2015-09-21 12:30:45+00:00, ,6.45938E+17,en,0,0,0,0, ,4 months’ jail for Filipino who made xenophobic remarks against Singaporeans http://t.co/cnvCqJNwme The 28-year-old Filipino nurse was co…,xenophobic
27598291,2015-09-21 11:02:14+00:00, ,6.45916E+17,en,0,0,0,0, ,CNA | 4 months’ jail for Filipino who made xenophobic remarks against Singaporeans http://t.co/3UsNaS6TiP #sgnews http://t.co/JytTMTMbDP,xenophobic
64684768,2015-09-21 11:02:11+00:00, ,6.45916E+17,en,0,0,0,0, ,CNA | 4 months’ jail for Filipino who made xenophobic remarks against Singaporeans http://t.co/EhXz3wBKYB http://t.co/XITfFe9eXT,xenophobic
129753846,2015-09-21 11:02:11+00:00, ,6.45916E+17,en,0,0,0,0, ,CNA | 4 months’ jail for Filipino who made xenophobic remarks against Singaporeans http://t.co/QUBclcgN5r http://t.co/q8GOdKOuNS,xenophobic
591867143,2015-09-21 10:56:05+00:00, ,6.45914E+17,en,0,0,0,29, ,RT @ChannelNewsAsia: Filipino jailed for xenophobic remarks: MOM says it takes "serious view" of work pass holders who don't abide by laws …,xenophobic
1336965146,2015-09-21 10:46:39+00:00, ,6.45912E+17,en,0,0,0,0, ,Singapore Today: 4 months’ jail for Filipino who made xenophobic remarks against Singaporeans  http://t.co/sTmT8itXju,xenophobic
599325182,2015-09-21 10:32:37+00:00, ,6.45908E+17,en,0,0,0,0, ,4 months’ jail for Filipino who made xenophobic remarks against Singaporeans http://t.co/q7C7bkXKz9,xenophobic
1438494139,2015-09-21 10:32:18+00:00, ,6.45908E+17,en,0,0,0,29, ,RT @ChannelNewsAsia: Filipino jailed for xenophobic remarks: MOM says it takes "serious view" of work pass holders who don't abide by laws …,xenophobic
257531830,2015-09-21 10:28:06+00:00, ,6.45907E+17,en,0,0,0,29, ,RT @ChannelNewsAsia: Filipino jailed for xenophobic remarks: MOM says it takes "serious view" of work pass holders who don't abide by laws …,xenophobic
44378143,2015-09-21 10:24:49+00:00, ,6.45907E+17,en,0,0,0,29, ,RT @ChannelNewsAsia: Filipino jailed for xenophobic remarks: MOM says it takes "serious view" of work pass holders who don't abide by laws …,xenophobic
1182300156,2015-09-21 10:23:38+00:00, ,6.45906E+17,en,0,0,0,29, ,RT @ChannelNewsAsia: Filipino jailed for xenophobic remarks: MOM says it takes "serious view" of work pass holders who don't abide by laws …,xenophobic
416272831,2015-09-21 10:23:22+00:00, ,6.45906E+17,en,0,0,0,29, ,RT @ChannelNewsAsia: Filipino jailed for xenophobic remarks: MOM says it takes "serious view" of work pass holders who don't abide by laws …,xenophobic
470242281,2015-09-21 10:22:45+00:00, ,6.45906E+17,en,0,0,0,29, ,RT @ChannelNewsAsia: Filipino jailed for xenophobic remarks: MOM says it takes "serious view" of work pass holders who don't abide by laws …,xenophobic
38400130,2015-09-21 10:20:56+00:00, ,6.45906E+17,en,13,0,1,29, ,Filipino jailed for xenophobic remarks: MOM says it takes "serious view" of work pass holders who don't abide by laws http://t.co/kGkgUrPEjg,xenophobic
246799109,2015-09-21 10:06:49+00:00, ,6.45902E+17,en,0,0,0,1, ,RT @scoo_ps: CNA | 4 months’ jail for Filipino who made xenophobic remarks against Singaporeans http://t.co/3UsNaS6TiP #sgnews http://t.co/…,xenophobic
2939169332,2015-09-21 10:06:09+00:00, ,6.45902E+17,en,0,0,0,0, ,RT SGnews: [CNA] 4 months’ jail for Filipino who made xenophobic remarks against Singaporeans http://t.co/DiaZtNbmcS #SGnews,xenophobic
27598291,2015-09-21 10:00:40+00:00, ,6.459E+17,en,0,0,0,1, ,CNA | 4 months’ jail for Filipino who made xenophobic remarks against Singaporeans http://t.co/3UsNaS6TiP #sgnews http://t.co/sPAGyTXKtd,xenophobic
64684768,2015-09-21 10:00:38+00:00, ,6.459E+17,en,0,0,0,0, ,CNA | 4 months’ jail for Filipino who made xenophobic remarks against Singaporeans http://t.co/EhXz3wBKYB http://t.co/u9tRDoGzD8,xenophobic
129753846,2015-09-21 10:00:35+00:00, ,6.459E+17,en,0,0,0,0, ,CNA | 4 months’ jail for Filipino who made xenophobic remarks against Singaporeans http://t.co/QUBclcgN5r http://t.co/cQ6yVSxd6j,xenophobic
125324383,2015-09-21 09:55:44+00:00, ,6.45899E+17,en,0,0,0,0, ,4 months' jail for Filipino who made xenophobic remarks against Singaporeans - Channel News… http://t.co/i6px5gOUlh,xenophobic
60741510,2015-09-21 09:40:35+00:00, ,6.45895E+17,en,0,0,0,0, ,4 months’ jail for Filipino who made xenophobic remarks against Singaporeans - Channel NewsAsia http://t.co/Dd53wKSKIt,xenophobic
563455743,2015-09-21 09:17:09+00:00, ,6.45889E+17,en,0,0,0,0, ,IndoChina:  4 months' jail for Filipino who made xenophobic remarks against Singaporeans - Channel News Asia http://t.co/jGgaZYpDpz,xenophobic
301381557,2015-09-21 09:10:29+00:00, ,6.45888E+17,en,0,0,0,1, ,RT @DTNSingapore: DTN Singapore: 4 months’ jail for Filipino who made xenophobic remarks against Singaporeans: The 28-year-old F... http://…,xenophobic
2857570290,2015-09-21 09:09:21+00:00, ,6.45888E+17,en,0,0,0,0, ,4 months’ jail for Filipino who made xenophobic remarks against Singaporeans http://t.co/Ht7PXcYKW4,xenophobic
45105447,2015-09-21 09:07:56+00:00, ,6.45887E+17,en,0,0,0,0, ,"More than half a year after making the serious xenophobic allegations, this Filipino nurse was taken to task and... http://t.co/Ni71XOwr5o",xenophobic
900378812,2015-09-21 09:04:03+00:00, ,6.45886E+17,en,0,0,0,0, ,4 months’ jail for Filipino who made xenophobic remarks against Singaporeans: The 28-year-old Filipino nurse was… http://t.co/ZNYJimJ3Hg,xenophobic
3101869585,2015-09-21 09:02:21+00:00, ,6.45886E+17,en,0,0,0,1, ,RT @asiankudos: 4 months’ jail for Filipino who made xenophobic remarks against Singaporeans http://t.co/cKW68cPl2K,xenophobic
27598291,2015-09-21 09:00:38+00:00, ,6.45885E+17,en,0,0,0,0, ,CNA | 4 months’ jail for Filipino who made xenophobic remarks against Singaporeans http://t.co/3UsNaS6TiP #sgnews http://t.co/J84QT1iTmQ,xenophobic
129753846,2015-09-21 09:00:29+00:00, ,6.45885E+17,en,0,0,0,0, ,CNA | 4 months’ jail for Filipino who made xenophobic remarks against Singaporeans http://t.co/QUBclcgN5r http://t.co/ylDwfzCeW5,xenophobic
64684768,2015-09-21 09:00:27+00:00, ,6.45885E+17,en,0,0,0,0, ,CNA | 4 months’ jail for Filipino who made xenophobic remarks against Singaporeans http://t.co/EhXz3wBKYB http://t.co/eRjm0qvFYn,xenophobic
2236222567,2015-09-21 08:58:15+00:00, ,6.45885E+17,en,0,0,0,1, ,4 months’ jail for Filipino who made xenophobic remarks against Singaporeans http://t.co/cKW68cPl2K,xenophobic
2280325974,2015-09-21 08:55:38+00:00, ,6.45884E+17,en,0,0,0,0, ,4 months’ jail for Filipino who made xenophobic remarks against Singaporeans http://t.co/EQuf76F4wQ,xenophobic
3171718974,2015-09-21 08:51:17+00:00, ,6.45883E+17,en,0,0,0,0, ,4 months’ jail for Filipino who made xenophobic remarks against Singaporeans http://t.co/Bw0yAoSVAl,xenophobic
2592967171,2015-09-21 08:49:02+00:00, ,6.45882E+17,en,0,0,0,0, ,4 months’ jail for Filipino who made xenophobic remarks against Singaporeans: The 28-year-old Filipino nurse w... http://t.co/5826GTNT6S,xenophobic
620200783,2015-09-21 08:49:01+00:00, ,6.45882E+17,en,0,0,0,0, ,4 months’ jail for Filipino who made xenophobic remarks against Singaporeans: The 28-year-old Filipino nurse w... http://t.co/7b7TTVY5Ls,xenophobic
341375420,2015-09-21 08:49:01+00:00, ,6.45882E+17,en,0,0,0,0, ,NewsInSG: 4 months’ jail for Filipino who made xenophobic remarks against Singaporeans: The 28-year... http://t.co/ezF2lKvxBv #Singapore,xenophobic
205298307,2015-09-21 08:49:01+00:00, ,6.45882E+17,en,0,0,0,0, ,DTN Singapore: 4 months’ jail for Filipino who made xenophobic remarks against Singaporeans: The 28-year-old F... http://t.co/nbvBWLJjoK,xenophobic
205298307,2015-09-21 08:48:59+00:00, ,6.45882E+17,en,0,0,0,1, ,DTN Singapore: 4 months’ jail for Filipino who made xenophobic remarks against Singaporeans: The 28-year-old F... http://t.co/gcOGPCZxEF,xenophobic
58435187,2015-09-21 08:48:56+00:00, ,6.45882E+17,en,0,0,0,0, ,[News] 4 months’ jail for Filipino who made xenophobic remarks against Singaporeans http://t.co/O4XM5oX7th,xenophobic
43307095,2015-09-21 08:48:53+00:00, ,6.45882E+17,en,0,0,0,0, ,[CNA] 4 months’ jail for Filipino who made xenophobic remarks against Singaporeans: The 28-year-old Filipino n... http://t.co/HQ83l3Ycog,xenophobic
137271696,2015-09-21 08:47:23+00:00, ,6.45882E+17,en,0,0,0,0, ,4 months’ jail for Filipino who made xenophobic remarks against Singaporeans - Channel NewsAsia http://t.co/2TzIaQPces,xenophobic
2506199450,2015-09-21 08:46:07+00:00, ,6.45882E+17,en,0,0,0,0, ,4 months’ jail for Filipino who made xenophobic remarks against Singaporeans http://t.co/IpHAWJoa9j #singapore,xenophobic
18640341,2015-09-21 08:45:46+00:00, ,6.45882E+17,en,0,0,0,0, ,4 months’ jail for Filipino who made xenophobic remarks against Singaporeans http://t.co/XYz1w6hP2z,xenophobic
965914561,2015-09-21 08:42:37+00:00, ,6.45881E+17,en,0,0,0,0, ,4 months' jail for Filipino who made xenophobic remarks against Singaporeans - Channel News Asia http://t.co/ivFgvRmjVQ,xenophobic
966099012,2015-09-21 08:42:36+00:00, ,6.45881E+17,en,0,0,0,0, ,4 months' jail for Filipino who made xenophobic remarks against Singaporeans - Channel News Asia http://t.co/v6yqQL11SO,xenophobic
2247999204,2015-09-21 08:42:19+00:00, ,6.45881E+17,en,0,0,0,0, ,4 months’ jail for Filipino who made xenophobic remarks against Singaporeans http://t.co/OLeAa9vWr2,xenophobic
88889613,2015-09-21 08:42:07+00:00, ,6.45881E+17,en,0,0,0,0, ,4 months’ jail for Filipino who made xenophobic remarks against Singaporeans http://t.co/JjuD9C5Fj8,xenophobic
539771222,2015-09-21 08:39:31+00:00, ,6.4588E+17,en,0,0,0,0, ,4 months’ jail for Filipino who made xenophobic remarks against Singaporeans http://t.co/nO8iXjfd2n,xenophobic
479654249,2015-09-11 23:55:26+00:00, ,6.42487E+17,en,0,0,0,1, ,"Between now and 2020, the Opposition needs to consolidate and go beyond their emphasis on xenophobic stands #GE2015 http://t.co/ZrPMMmmOzB",xenophobic
225121785,2015-09-11 21:35:28+00:00, ,6.42451E+17,en,1,0,1,0, ,"@clare_witchbaby That said, some of the opposition parties in Singapore have got pretty xenophobic policies.",xenophobic
54534529,2015-09-01 11:34:50+00:00, ,6.38676E+17,en,0,0,0,0, ,Today no 118. Stupid election. And who is this xenophobic opposition that said singapore don't welcome foreigner but low pay foreigner is ok,xenophobic
2370135055,2015-10-25 02:53:56+00:00, ,6.58114E+17,en,0,0,0,1, ,"RT @dizzy_ziddy: Miss World Singapore winner slammed for her Myanmar origin https://t.co/N7XMbFNBO0

Xenophobic much?",xenophobic
749739002,2015-10-25 02:53:28+00:00, ,6.58114E+17,en,0,0,0,1, ,"Miss World Singapore winner slammed for her Myanmar origin https://t.co/N7XMbFNBO0

Xenophobic much?",xenophobic
14520026,2015-10-23 12:29:24+00:00, ,6.57534E+17,en,0,0,0,0, ,"Please don't complain......

And alot of people were lambasted for being xenophobic... As a Singaporean, she... https://t.co/6a2V0rGVeL",xenophobic
92239375,2015-11-18 00:19:46+00:00, ,6.66773E+17,en,0,0,0,0, ,#skynews #bbcnews Paris @KasiaMadera Will @RicoHizon be going Back to #Singapore with A Sore Bum? Same 'Xenophobic' #BBC Crap Every Night :(,xenophobic
1900040394,2015-11-14 03:43:38+00:00, ,6.65375E+17,en,0,0,0,0, ,Why is this even an argument like lmfao Singapore is xenophobic are you expecting our vocabulary to not be racist,xenophobic
74787964,2015-11-04 17:10:37+00:00, ,6.61954E+17,en,0,0,0,0, ,"@oreillyfactor you know what else they do in Singapore? Jail people for making Xenophobic,Racist and anti-govt remarks.",xenophobic
212806529,2015-12-29 09:01:24+00:00, ,6.81762E+17,en,1,0,0,1, ,"Singapore Airlines but having foreign stewardess, not xenophobic but it's just kind of ..ya know it's called Singapore Airlines for a reason",xenophobic
139117752,2015-12-13 14:26:05+00:00, ,6.76045E+17,en,0,0,0,0, ,"Wtf entire train is full of....nvrm
 I am xenophobic. But singapore is seriously getting fucked up and losing its identity.",xenophobic
2241703081,2015-12-07 03:00:01+00:00, ,6.73698E+17,en,0,0,0,0, ,"Ah another xenophobic stirring article by All Singapore Stuff.

Anything wrong for a pinoy new citizen joining a... https://t.co/zltXvjHMrp",xenophobic
2323291194,2015-12-04 06:52:36+00:00, ,6.7267E+17,en,1,0,0,0, ,#singapore #property Xenophobic sign at condo: Xenophobia has reared its ugly head at t... https://t.co/ZkK3TPL95l https://t.co/RB54jtapsc,xenophobic
2241703081,2015-12-03 06:00:00+00:00, ,6.72294E+17,en,0,0,0,0, ,"Look at All Singapore Stuff, fabricating half truths to stir xenophobic sentiments among Singaporeans by claiming... https://t.co/VxpfyMB5qh",xenophobic
2241703081,2015-12-01 03:00:00+00:00, ,6.71524E+17,en,0,0,0,0, ,"All Singapore Stuff, are you saying no Singaporeans ever did their business outdoors? Stop trying to be xenophobic! https://t.co/CEgufzxDOv",xenophobic
323422393,2016-01-06 16:34:19+00:00, ,6.84775E+17,en,0,0,0,0, ,"Xenophobic bitches, sadly this is happening everywhere.. Even in Singapore where we shun Filipinos, China and India https://t.co/5GuIFjWloV",xenophobic
1251554318,2016-01-02 13:08:05+00:00, ,6.83274E+17,en,0,0,0,0, ,"@felinennuyant In a way it reminds me of Singapore. So called ""democracy"", multicultural yet subtly racist and strangely xenophobic.",xenophobic
635240987,2016-02-04 15:04:55+00:00, ,6.95262E+17,en,0,0,1,0, ,"@Captmalone Ah, its a Singapore/Japan thing. We both are kinda Xenophobic...",xenophobic
1547284861,2016-03-10 03:50:57+00:00, ,7.07776E+17,en,1,0,0,0, ,The fools who let themselves get enraged at the clickbaity xenophobic site directly filled TRS' coffers. https://t.co/vmAffOGR9u,xenophobic
398096178,2016-04-10 03:16:19+00:00, ,7.19001E+17,en,1,0,0,0, ,[TRE] Denise Phua apologises for xenophobic statement on foreign workers: People’s Action Party’s M... https://t.co/l82r4aWIhG #singapore,xenophobic
