author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet,xenophobia
43307095,2013-12-10 13:47:27+00:00, ,4.10405E+17,en,0,0,0,0, ,"[CNA] S'pore has no room for xenophobia, says Iswaran on BBC TV: Second Minister for Home Affairs S Iswaran sa... http://t.co/SfYb9LLpci",xenophobia
900378812,2013-12-10 13:45:14+00:00, ,4.10405E+17,en,0,0,0,0, ,"S'pore has no room for xenophobia, says Iswaran on BBC TV: Second Minister for Home Affairs S Iswaran said... http://t.co/SuQVxmGY6T",xenophobia
27378369,2013-12-10 13:42:26+00:00, ,4.10404E+17,en,0,0,0,0, ,"S'pore has no room for xenophobia, says Iswaran on BBC TV - Channel NewsAsia http://t.co/sY2amM9ksS",xenophobia
28810596,2013-12-10 13:35:44+00:00, ,4.10402E+17,en,0,0,0,6, ,"RT @ChannelNewsAsia: S'pore has no room for xenophobia, says Iswaran on BBC TV http://t.co/3DddGTTDDO",xenophobia
38400130,2013-12-10 13:34:41+00:00, ,4.10402E+17,en,6,0,1,6, ,"S'pore has no room for xenophobia, says Iswaran on BBC TV http://t.co/3DddGTTDDO",xenophobia
88889613,2013-12-10 13:19:31+00:00, ,4.10398E+17,en,0,0,0,0, ,"S'pore has no room for xenophobia, says Iswaran on BBC TV http://t.co/6Xc3wFosy5",xenophobia
16844536,2013-12-10 08:23:21+00:00, ,4.10324E+17,en,0,0,0,2, ,"RT @sobri: failed home base attempts: Japan, xenophobia; Singapore, boredom; Bali, infrastructure; Sydney, familiarity; Thailand, political＃",xenophobia
15338019,2013-12-10 08:08:19+00:00, ,4.1032E+17,en,1,0,3,2, ,"failed home base attempts: Japan, xenophobia; Singapore, boredom; Bali, infrastructure; Sydney, familiarity; Thailand, political implosion",xenophobia
620200783,2013-12-10 01:20:52+00:00, ,4.10218E+17,en,0,0,0,0, ,"Anti-racism movement starts online, many call for restraint against xenophobia: Singaporeans shared feelings o... http://t.co/3RjWxGmoL8",xenophobia
341375420,2013-12-10 01:20:51+00:00, ,4.10218E+17,en,0,0,0,0, ,"NewsInSG: Anti-racism movement starts online, many call for restraint against xenophobia: Singapore... http://t.co/QfTnt6GpSB #Singapore",xenophobia
265858163,2013-12-10 00:57:07+00:00, ,4.10212E+17,en,0,0,0,0, ,"Anti-racism movement starts online, many call for restraint against xenophobia http://t.co/VOPXzNb4mp",xenophobia
554337132,2013-12-09 19:16:20+00:00, ,4.10126E+17,en,0,0,0,0, ,"Anti-racism movement starts online, many call for restraint against xenophobia - Channel News Asia http://t.co/3k0vRgDzs3",xenophobia
398096178,2013-12-09 17:22:36+00:00, ,4.10097E+17,en,0,0,0,0, ,"[CNA] Anti-racism movement starts online, many call for restraint against xenophobia: Singaporeans ... http://t.co/RN1F8CBpd1 #singapore",xenophobia
205298307,2013-12-09 17:22:33+00:00, ,4.10097E+17,en,0,0,0,0, ,"DTN Singapore: Anti-racism movement starts online, many call for restraint against xenophobia: Singaporeans sh... http://t.co/Rv4XxS3oj3",xenophobia
205298307,2013-12-09 17:22:30+00:00, ,4.10097E+17,en,0,0,0,0, ,"DTN Singapore: Anti-racism movement starts online, many call for restraint against xenophobia: Singaporeans sh... http://t.co/2ukKDsYeG7",xenophobia
58435187,2013-12-09 17:22:27+00:00, ,4.10097E+17,en,1,0,0,0, ,"[News] Anti-racism movement starts online, many call for restraint against xenophobia: Singaporeans shared fee... http://t.co/MOI0oDH7tw",xenophobia
43307095,2013-12-09 17:22:26+00:00, ,4.10097E+17,en,0,0,0,0, ,"[CNA] Anti-racism movement starts online, many call for restraint against xenophobia: Singaporeans shared feel... http://t.co/N6uklqQMFP",xenophobia
352280092,2013-12-09 16:26:23+00:00, ,4.10083E+17,en,0,0,0,21, ,"RT @ChannelNewsAsia: Anti-racism movement starts online, many call for restraint against xenophobia http://t.co/sMp0GRZYr3",xenophobia
222402079,2013-12-09 16:18:58+00:00, ,4.10081E+17,en,0,0,0,21, ,"RT @ChannelNewsAsia: Anti-racism movement starts online, many call for restraint against xenophobia http://t.co/sMp0GRZYr3",xenophobia
239670853,2013-12-09 15:26:01+00:00, ,4.10068E+17,en,0,0,0,21, ,"RT @ChannelNewsAsia: Anti-racism movement starts online, many call for restraint against xenophobia http://t.co/sMp0GRZYr3",xenophobia
43468679,2013-12-09 15:10:35+00:00, ,4.10064E+17,en,0,0,0,0, ,"CNA - Anti-racism movement starts online, many call for restraint against xenophobia: Singaporeans shared feel... http://t.co/UteG5me8kk",xenophobia
205298307,2013-12-09 15:07:34+00:00, ,4.10063E+17,en,0,0,0,0, ,DTN Singapore: Little India Riot Migrant workers group urges public against online hatred xenophobia: Migrant ... http://t.co/zIXFrSCDEO,xenophobia
29172962,2013-12-09 14:58:43+00:00, ,4.10061E+17,en,0,0,0,21, ,"RT @ChannelNewsAsia: Anti-racism movement starts online, many call for restraint against xenophobia http://t.co/sMp0GRZYr3",xenophobia
849268938,2013-12-09 14:56:32+00:00, ,4.1006E+17,en,0,0,0,21, ,"RT @ChannelNewsAsia: Anti-racism movement starts online, many call for restraint against xenophobia http://t.co/sMp0GRZYr3",xenophobia
212674196,2013-12-09 14:52:49+00:00, ,4.10059E+17,en,0,0,0,21, ,"RT @ChannelNewsAsia: Anti-racism movement starts online, many call for restraint against xenophobia http://t.co/sMp0GRZYr3",xenophobia
155680851,2013-12-09 14:37:47+00:00, ,4.10056E+17,en,0,0,0,0, ,"""Anti-racism movement starts online, many call for restraint against xenophobia - Channel NewsAsia"" http://t.co/Jg5cCuH5lu",xenophobia
1922387732,2013-12-09 14:37:45+00:00, ,4.10056E+17,en,0,0,0,21, ,"RT @ChannelNewsAsia: Anti-racism movement starts online, many call for restraint against xenophobia http://t.co/sMp0GRZYr3",xenophobia
625415965,2013-12-09 14:36:32+00:00, ,4.10055E+17,en,0,0,0,21, ,"RT @ChannelNewsAsia: Anti-racism movement starts online, many call for restraint against xenophobia http://t.co/sMp0GRZYr3",xenophobia
37996987,2013-12-09 14:25:46+00:00, ,4.10053E+17,en,0,0,0,21, ,"RT @ChannelNewsAsia: Anti-racism movement starts online, many call for restraint against xenophobia http://t.co/sMp0GRZYr3",xenophobia
47597040,2013-12-09 14:23:39+00:00, ,4.10052E+17,en,0,0,0,21, ,"RT @ChannelNewsAsia: Anti-racism movement starts online, many call for restraint against xenophobia http://t.co/sMp0GRZYr3",xenophobia
38400130,2013-12-09 14:21:09+00:00, ,4.10051E+17,en,10,0,0,21, ,"Anti-racism movement starts online, many call for restraint against xenophobia http://t.co/sMp0GRZYr3",xenophobia
88889613,2013-12-09 14:18:45+00:00, ,4.10051E+17,en,0,0,0,0, ,"Anti-racism movement starts online, many call for restraint against xenophobia http://t.co/aYpLDBg4zY",xenophobia
900378812,2013-12-09 14:08:09+00:00, ,4.10048E+17,en,0,0,0,0, ,"Anti-racism movement starts online, many call for restraint against xenophobia: Singaporeans shared feelings of... http://t.co/y4ANzvk42t",xenophobia
219305947,2013-12-09 11:45:23+00:00, ,4.10012E+17,en,0,0,0,0, ,"To think about it, it's quite sad that ""Singapore"" is the country with 3 nationalities... Is one that is often associated with ""xenophobia""",xenophobia
53374015,2013-12-09 09:54:32+00:00, ,4.09984E+17,en,0,0,0,17, ,RT @ChannelNewsAsia: Keep xenophobia and racial remarks out of conversation: Lawrence Wong http://t.co/lVuJrkg48H,xenophobia
43468679,2013-12-09 06:34:24+00:00, ,4.09934E+17,en,0,0,0,0, ,"CNA - Keep xenophobia and racial remarks out of conversation: Lawrence Wong: Acting Minister for Culture, Comm... http://t.co/uOW72Sc8AT",xenophobia
620200783,2013-12-09 06:18:37+00:00, ,4.0993E+17,en,0,0,0,0, ,"Keep xenophobia and racial remarks out of conversation: Lawrence Wong: Acting Minister for Culture, Community ... http://t.co/47wp1g7yog",xenophobia
341375420,2013-12-09 06:18:35+00:00, ,4.0993E+17,en,0,0,0,0, ,NewsInSG: Keep xenophobia and racial remarks out of conversation: Lawrence Wong: Acting Minister fo... http://t.co/Sq8dVVReWn #Singapore,xenophobia
7349032,2013-12-09 06:07:07+00:00, ,4.09927E+17,en,0,0,0,17, ,RT @ChannelNewsAsia: Keep xenophobia and racial remarks out of conversation: Lawrence Wong http://t.co/lVuJrkg48H,xenophobia
418122775,2013-12-09 05:43:35+00:00, ,4.09921E+17,en,0,0,0,17, ,RT @ChannelNewsAsia: Keep xenophobia and racial remarks out of conversation: Lawrence Wong http://t.co/lVuJrkg48H,xenophobia
1840958988,2013-12-09 05:14:35+00:00, ,4.09914E+17,en,0,0,0,17, ,RT @ChannelNewsAsia: Keep xenophobia and racial remarks out of conversation: Lawrence Wong http://t.co/lVuJrkg48H,xenophobia
615301013,2013-12-09 05:13:23+00:00, ,4.09914E+17,en,0,0,0,2, ,RT @Saiful_Riemann: Yesterday's riot unfortunately added fuel to the flame of Singapore's xenophobia,xenophobia
86736177,2013-12-09 05:06:33+00:00, ,4.09912E+17,en,0,0,0,0, ,"(ST) Little India Riot: Migrant workers' group urges public against online hatred, xenophobia http://t.co/kG9priPGvB",xenophobia
559467701,2013-12-09 05:02:55+00:00, ,4.09911E+17,en,0,0,0,17, ,RT @ChannelNewsAsia: Keep xenophobia and racial remarks out of conversation: Lawrence Wong http://t.co/lVuJrkg48H,xenophobia
1415701039,2013-12-09 04:53:48+00:00, ,4.09909E+17,en,0,0,0,0, ,"Little India Riot: Migrant workers' group urges public against online hatred, xenophobia http://t.co/9GGat8krRL RSS Breaking News - Si...",xenophobia
239670853,2013-12-09 04:48:01+00:00, ,4.09907E+17,en,0,0,0,17, ,RT @ChannelNewsAsia: Keep xenophobia and racial remarks out of conversation: Lawrence Wong http://t.co/lVuJrkg48H,xenophobia
50973421,2013-12-09 04:45:17+00:00, ,4.09907E+17,en,0,0,0,1, ,"RT @spore88deal: Little India Riot: Migrant workers' group urges public against online hatred, xenophobia http://t.co/FOZqvCYOwl",xenophobia
265858163,2013-12-09 04:42:48+00:00, ,4.09906E+17,en,0,0,0,0, ,"Lawrence Wong calls on public to keep xenophobia, racial remarks out of conversation in aftermath of #LittleIndiaRiot http://t.co/cNEbK4Db0Y",xenophobia
1375983600,2013-12-09 04:42:11+00:00, ,4.09906E+17,en,0,0,0,1, ,"Little India Riot: Migrant workers' group urges public against online hatred, xenophobia http://t.co/FOZqvCYOwl",xenophobia
900378812,2013-12-09 04:42:10+00:00, ,4.09906E+17,en,0,0,0,0, ,"Little India Riot: Migrant workers' group urges public against online hatred, xenophobia: December 09, 2013 12:15... http://t.co/7taxAZzdqt",xenophobia
205298307,2013-12-09 04:37:25+00:00, ,4.09905E+17,en,0,0,0,0, ,"DTN Singapore: Little India Riot: Migrant workers' group urges public against online hatred, xenophobia: Decem... http://t.co/WN3X2YRKQb",xenophobia
127731692,2013-12-09 04:37:23+00:00, ,4.09905E+17,en,0,0,0,0, ,"Little India Riot: Migrant workers' group urges public against online hatred, xenophobia http://t.co/genU0T3hZR",xenophobia
46628185,2013-12-09 04:37:22+00:00, ,4.09905E+17,en,0,0,0,0, ,"Little India Riot: Migrant workers' group urges public against online hatred, xenophobia: December 09, 2013 12... http://t.co/kVhpICYMhL",xenophobia
43307095,2013-12-09 04:37:21+00:00, ,4.09905E+17,en,0,0,0,0, ,"[ST] Little India Riot: Migrant workers' group urges public against online hatred, xenophobia: December 09, 20... http://t.co/AMe6mpNBMa",xenophobia
398096178,2013-12-09 04:33:15+00:00, ,4.09904E+17,en,0,0,0,0, ,[CNA] Keep xenophobia and racial remarks out of conversation: Lawrence Wong: Acting Minister for Cu... http://t.co/rrCITZEFW3 #singapore,xenophobia
205298307,2013-12-09 04:33:13+00:00, ,4.09904E+17,en,0,0,0,0, ,DTN Singapore: Keep xenophobia and racial remarks out of conversation: Lawrence Wong: Acting Minister for Cult... http://t.co/5idKedMlp7,xenophobia
205298307,2013-12-09 04:33:12+00:00, ,4.09904E+17,en,0,0,0,0, ,DTN Singapore: Keep xenophobia and racial remarks out of conversation: Lawrence Wong: Acting Minister for Cult... http://t.co/Ze6vdaThjC,xenophobia
58435187,2013-12-09 04:33:11+00:00, ,4.09904E+17,en,0,0,0,0, ,"[News] Keep xenophobia and racial remarks out of conversation: Lawrence Wong: Acting Minister for Culture, Com... http://t.co/g2JACMybZe",xenophobia
43307095,2013-12-09 04:33:10+00:00, ,4.09904E+17,en,0,0,0,0, ,"[CNA] Keep xenophobia and racial remarks out of conversation: Lawrence Wong: Acting Minister for Culture, Comm... http://t.co/HgfVPLfGqw",xenophobia
897495690,2013-12-09 04:30:38+00:00, ,4.09903E+17,en,0,0,0,0, ,"Little India Riot: Migrant workers' group urges public against online hatred, xenophobia http://t.co/tkiAtwD0n1 http://t.co/ZsL6tEIakU",xenophobia
398096178,2013-12-09 04:21:59+00:00, ,4.09901E+17,en,0,0,0,0, ,"[ST] Little India Riot: Migrant workers' group urges public against online hatred, xenophobia: Dece... http://t.co/cIKwkwsjlM #singapore",xenophobia
37960542,2013-12-09 04:20:25+00:00, ,4.099E+17,en,0,0,0,17, ,RT @ChannelNewsAsia: Keep xenophobia and racial remarks out of conversation: Lawrence Wong http://t.co/lVuJrkg48H,xenophobia
900378812,2013-12-09 04:20:08+00:00, ,4.099E+17,en,0,0,0,0, ,"Keep xenophobia and racial remarks out of conversation: Lawrence Wong: Acting Minister for Culture, Community and... http://t.co/i0ucllE18S",xenophobia
13728132,2013-12-09 04:16:40+00:00, ,4.09899E+17,en,0,0,0,17, ,RT @ChannelNewsAsia: Keep xenophobia and racial remarks out of conversation: Lawrence Wong http://t.co/lVuJrkg48H,xenophobia
440791025,2013-12-09 04:08:34+00:00, ,4.09897E+17,en,0,0,0,17, ,RT @ChannelNewsAsia: Keep xenophobia and racial remarks out of conversation: Lawrence Wong http://t.co/lVuJrkg48H,xenophobia
1247878177,2013-12-09 04:05:31+00:00, ,4.09897E+17,en,0,0,0,17, ,RT @ChannelNewsAsia: Keep xenophobia and racial remarks out of conversation: Lawrence Wong http://t.co/lVuJrkg48H,xenophobia
88889613,2013-12-09 04:03:32+00:00, ,4.09896E+17,en,0,0,0,0, ,Keep xenophobia and racial remarks out of conversation: Lawrence Wong http://t.co/zsLHXSbwLL,xenophobia
1969036237,2013-12-09 04:03:04+00:00, ,4.09896E+17,en,0,0,0,17, ,RT @ChannelNewsAsia: Keep xenophobia and racial remarks out of conversation: Lawrence Wong http://t.co/lVuJrkg48H,xenophobia
272969145,2013-12-09 04:01:41+00:00, ,4.09896E+17,en,0,0,0,17, ,RT @ChannelNewsAsia: Keep xenophobia and racial remarks out of conversation: Lawrence Wong http://t.co/lVuJrkg48H,xenophobia
38400130,2013-12-09 04:00:10+00:00, ,4.09895E+17,en,3,0,2,17, ,Keep xenophobia and racial remarks out of conversation: Lawrence Wong http://t.co/lVuJrkg48H,xenophobia
1360933542,2013-12-09 02:48:46+00:00, ,4.09877E+17,en,2,0,0,2, ,Yesterday's riot unfortunately added fuel to the flame of Singapore's xenophobia,xenophobia
16508224,2013-12-09 02:38:06+00:00, ,4.09875E+17,en,0,0,0,0, ,#Riots in #Singapore. I think xenophobia is on the rise? http://t.co/hFCIeG2R6K,xenophobia
1604766744,2013-12-09 02:36:36+00:00, ,4.09874E+17,en,0,0,0,0, ,"Word of the week in Singapore, xenophobia/xenophobic.",xenophobia
440791025,2013-12-08 16:34:31+00:00, ,4.09723E+17,en,0,0,0,0, ,"Well, Singapore's xenophobia is out in full display tonight.  #sigh #smh",xenophobia
51081616,2013-12-08 16:15:49+00:00, ,4.09718E+17,en,0,0,0,1, ,Intercession against xenophobia in Singapore tonight. Let love be colourblind. The only colour that matters is the red of Your Son's blood.,xenophobia
360639427,2013-12-08 16:05:15+00:00, ,4.09715E+17,en,1,0,0,0, ,Well. Great. This is going to kick the xenophobia levels in singapore up.,xenophobia
710457366,2013-12-08 16:03:54+00:00, ,4.09715E+17,en,0,0,0,0, ,"@Lim_ZYang xenophobia in Singapore is rare, cause there is literally foreigners in any place Except your house. How to have xenophobia riot?",xenophobia
110959296,2014-01-25 02:25:23+00:00, ,4.26904E+17,en,0,0,0,0, ,How Big a Worry Is Xenophobia in Singapore ?  What's Fueling It? #voicetoday - http://t.co/w5fDHIdOtt,xenophobia
239670853,2014-01-17 13:11:33+00:00, ,4.24167E+17,en,0,0,0,6, ,RT @TODAYonline: Is xenophobia a growing problem in Singapore? Watch this week's episode of #VoicesTODAY at http://t.co/il879bHoyo,xenophobia
41085467,2014-01-17 12:45:31+00:00, ,4.24161E+17,en,0,0,0,6, ,Is xenophobia a growing problem in Singapore? Watch this week's episode of #VoicesTODAY at http://t.co/il879bHoyo,xenophobia
41085467,2014-01-16 12:52:00+00:00, ,4.238E+17,en,0,0,0,0, ,#VoicesTODAY is live on Channel 5 in 10 minutes. How big a worry is xenophobia in Singapore? Tell us at http://t.co/otyT3G0XTU,xenophobia
1556666604,2014-01-16 12:00:58+00:00, ,4.23787E+17,en,0,0,0,2, ,RT @TODAYonline: The live telecast of #VoicesTODAY begins at 9pm. Today's topic: Is xenophobia a growing problem? http://t.co/looE7d8hN3,xenophobia
2233037052,2014-01-16 12:00:55+00:00, ,4.23787E+17,en,0,0,0,2, ,RT @TODAYonline: The live telecast of #VoicesTODAY begins at 9pm. Today's topic: Is xenophobia a growing problem? http://t.co/looE7d8hN3,xenophobia
41085467,2014-01-16 12:00:30+00:00, ,4.23787E+17,en,1,0,0,2, ,The live telecast of #VoicesTODAY begins at 9pm. Today's topic: Is xenophobia a growing problem? http://t.co/looE7d8hN3,xenophobia
179161311,2014-01-16 10:05:49+00:00, ,4.23758E+17,en,0,0,0,2, ,"RT @TODAYonline: #VoicesTODAY asks: How big a problem is xenophobia in Singapore? Watch us tonight at 9pm, on Channel 5 http://t.co/otyT3G0＃",xenophobia
368048481,2014-01-16 09:48:34+00:00, ,4.23754E+17,en,0,0,0,2, ,"RT @TODAYonline: #VoicesTODAY asks: How big a problem is xenophobia in Singapore? Watch us tonight at 9pm, on Channel 5 http://t.co/otyT3G0＃",xenophobia
41085467,2014-01-16 09:45:29+00:00, ,4.23753E+17,en,0,0,0,2, ,"#VoicesTODAY asks: How big a problem is xenophobia in Singapore? Watch us tonight at 9pm, on Channel 5 http://t.co/otyT3G0XTU",xenophobia
41085467,2014-01-16 01:15:29+00:00, ,4.23625E+17,en,1,0,1,1, ,"#VoicesTODAY asks: Is xenophobia a growing problem in Singapore? Watch us tonight, 9pm,  on Channel 5. http://t.co/otyT3G0XTU",xenophobia
239670853,2014-01-15 04:11:00+00:00, ,4.23306E+17,en,0,0,0,4, ,RT @TODAYonline: #VoicesTODAY asks: How big a problem is xenophobia in Singapore? What is fuelling it? Let us know here or at http://t.co/o＃,xenophobia
90081193,2014-01-15 03:55:55+00:00, ,4.23302E+17,en,0,0,0,0, ,The government. By banning alcohol on Indian PH. "@TODAYonline: How big a problem is xenophobia in Singapore? What is fuelling it?..",xenophobia
41522318,2014-01-15 03:50:39+00:00, ,4.23301E+17,en,0,0,0,4, ,RT @TODAYonline: #VoicesTODAY asks: How big a problem is xenophobia in Singapore? What is fuelling it? Let us know here or at http://t.co/o＃,xenophobia
202476293,2014-01-15 03:47:57+00:00, ,4.233E+17,en,0,0,0,4, ,RT @TODAYonline: #VoicesTODAY asks: How big a problem is xenophobia in Singapore? What is fuelling it? Let us know here or at http://t.co/o＃,xenophobia
41085467,2014-01-15 03:45:27+00:00, ,4.233E+17,en,2,0,3,4, ,#VoicesTODAY asks: How big a problem is xenophobia in Singapore? What is fuelling it? Let us know here or at http://t.co/otyT3G0XTU,xenophobia
59997350,2014-01-14 13:00:03+00:00, ,4.23077E+17,en,0,0,0,1, ,RT @TODAYonline: #VoicesTODAY asks: Is xenophobia a growing problem in Singapore? What is fuelling it? Let us know here or at http://t.co/o＃,xenophobia
41085467,2014-01-14 12:45:26+00:00, ,4.23073E+17,en,0,0,0,1, ,#VoicesTODAY asks: Is xenophobia a growing problem in Singapore? What is fuelling it? Let us know here or at http://t.co/otyT3G0XTU,xenophobia
440791025,2014-01-14 02:17:15+00:00, ,4.22915E+17,en,0,0,0,5, ,RT @TODAYonline: #VoicesTODAY asks: How big a problem is xenophobia in Singapore? What is fuelling it? Let us know here or at http://t.co/o＃,xenophobia
179161311,2014-01-14 02:12:38+00:00, ,4.22914E+17,en,0,0,0,5, ,RT @TODAYonline: #VoicesTODAY asks: How big a problem is xenophobia in Singapore? What is fuelling it? Let us know here or at http://t.co/o＃,xenophobia
83663062,2014-01-14 00:29:27+00:00, ,4.22888E+17,en,0,0,0,5, ,RT @TODAYonline: #VoicesTODAY asks: How big a problem is xenophobia in Singapore? What is fuelling it? Let us know here or at http://t.co/o＃,xenophobia
1556666604,2014-01-14 00:26:31+00:00, ,4.22887E+17,en,0,0,0,5, ,RT @TODAYonline: #VoicesTODAY asks: How big a problem is xenophobia in Singapore? What is fuelling it? Let us know here or at http://t.co/o＃,xenophobia
41085467,2014-01-14 00:25:26+00:00, ,4.22887E+17,en,0,0,1,5, ,#VoicesTODAY asks: How big a problem is xenophobia in Singapore? What is fuelling it? Let us know here or at http://t.co/otyT3G0XTU,xenophobia
66280149,2014-01-13 09:41:19+00:00, ,4.22665E+17,en,0,0,0,2, ,RT @TODAYonline: #VoicesTODAY asks: How big a problem is xenophobia in Singapore? What is fuelling it? Let us know here or at http://t.co/o＃,xenophobia
80497050,2014-01-13 09:18:41+00:00, ,4.22659E+17,en,0,0,0,2, ,RT @TODAYonline: #VoicesTODAY asks: How big a problem is xenophobia in Singapore? What is fuelling it? Let us know here or at http://t.co/o＃,xenophobia
41085467,2014-01-13 09:15:25+00:00, ,4.22658E+17,en,1,0,1,2, ,#VoicesTODAY asks: How big a problem is xenophobia in Singapore? What is fuelling it? Let us know here or at http://t.co/otyT3G0XTU,xenophobia
2334416167,2014-02-27 03:54:48+00:00, ,4.38885E+17,en,0,0,0,0, ,Singapore's Nativist Problem from the Xenophobia:-the-Universal-Language dept - http://t.co/PoE9HggQEl #news,xenophobia
900378812,2014-02-22 02:05:09+00:00, ,4.37045E+17,en,0,0,0,0, ,Singapore＊s Foreigner Problem: Does Singapore have a problem with xenophobia? It seems that barely a month goes... http://t.co/QxbIyPKhUU,xenophobia
14441334,2014-02-21 08:49:34+00:00, ,4.36785E+17,en,0,0,0,0, ,A look at xenophobia in Singapore: on the rise. http://t.co/B4Fwi272vJ http://t.co/9iGYD4rKyN,xenophobia
1420149770,2014-02-18 05:33:03+00:00, ,4.35648E+17,en,0,0,0,0, ,"With rising xenophobia, may Singapore avoid Swiss voters' mistake in backing a proposal to curb immigration. #business #research #backlash",xenophobia
205298307,2014-02-09 10:03:17+00:00, ,4.32455E+17,en,0,0,0,0, ,"DTN Singapore: African refugees in South Africa face xenophobia: In South Africa, xenophobia is a growing prob... http://t.co/ua1fICwMOM",xenophobia
2150108695,2014-02-03 08:57:00+00:00, ,4.30264E+17,en,0,0,0,0, ,"Singapore's scary, and growing, xenophobia. The Praxa Watch | Scoop.it http://t.co/IgHN1h5lvT",xenophobia
202476293,2014-03-26 02:36:27+00:00, ,4.4865E+17,en,0,0,0,1, ,"RT @kixes: ICYMI: I made a Storify of last night＊s panel on race, xenophobia, discrimination and inequality in Singapore. http://t.co/hGNZp＃",xenophobia
27182288,2014-03-26 02:30:24+00:00, ,4.48648E+17,en,0,0,0,1, ,"ICYMI: I made a Storify of last night＊s panel on race, xenophobia, discrimination and inequality in Singapore. http://t.co/hGNZpbhcfQ",xenophobia
528992446,2014-03-25 12:06:58+00:00, ,4.48431E+17,en,0,0,0,1, ,"RT @jolantru: Folks, @kixes is live-tweeting about racism and xenophobia in Singapore. Good stuff coming out.",xenophobia
15899971,2014-03-25 12:01:16+00:00, ,4.48429E+17,en,0,0,0,1, ,"Folks, @kixes is live-tweeting about racism and xenophobia in Singapore. Good stuff coming out.",xenophobia
27182288,2014-03-25 11:49:15+00:00, ,4.48426E+17,en,1,0,0,0, ,"For more info, this is the event I＊m at: http://t.co/IIm7nMwfd4 #race #xenophobia #singapore",xenophobia
27182288,2014-03-25 11:41:36+00:00, ,4.48424E+17,en,0,0,0,0, ,"At ＆Race and Xenophobia: Does discrimination fuel inequality＊, a talk organised by (ONE) Singapore and the Wee Kim Wee Centre at SMU.",xenophobia
28347824,2014-03-20 02:47:21+00:00, ,4.46478E+17,en,0,0,0,0, ,#PSIglobalunion affiliate #Singapore Speak out and take a stand against #racism and #xenophobia http://t.co/nMrLHSzrK6,xenophobia
184327047,2014-03-18 15:38:34+00:00, ,4.45947E+17,en,0,0,0,0, ,"Race and Xenophobia in Singapore: Does Discrimination Fuel Inequality?: 
Race and Xenophobia in Si... http://t.co/WkGBWNy1q7",xenophobia
184327047,2014-03-16 08:04:57+00:00, ,4.45108E+17,en,0,0,0,0, ,Does Discrimination and Racism exist in Singapore? Join ONE (SINGAPORE) and SMU's Wee Kim Wee Centre for a... http://t.co/aAQsKFCGE2,xenophobia
184327047,2014-03-16 07:42:19+00:00, ,4.45103E+17,en,0,0,0,0, ,Does Discrimination and Racism exist in Singapore?  Join ONE (SINGAPORE) and SMU's Wee Kim Wee Centre for a... http://t.co/H2vhyNZJ7J,xenophobia
184327047,2014-03-16 06:58:32+00:00, ,4.45092E+17,en,0,0,0,0, ,"Race and Xenophobia in Singapore: Does Discrimination Fuel Inequality?: 
Race and Xenophobia in Si... http://t.co/WkGBWNy1q7",xenophobia
81605921,2014-03-12 03:05:43+00:00, ,4.43584E+17,en,0,0,0,0, ,@mentalweets i actually wrote a paper specifically on this issue. How our alternative media makes xenophobia worst in Singapore!,xenophobia
1130400979,2014-03-01 14:43:57+00:00, ,4.39773E+17,en,1,0,0,0, ,"foreign workers helping taxi driver change car tyre

this is why xenophobia in Singapore is stupid

Pls RT http://t.co/iywU8z1e1T",xenophobia
192451552,2014-04-29 07:00:38+00:00, ,4.61037E+17,en,0,0,0,0, ,"Let me ask this again, what's the point of CMIO classification in today's context?
On race &amp; xenophobia in Singapore. http://t.co/H2YKgClL8i",xenophobia
29141352,2014-04-29 03:20:34+00:00, ,4.60982E+17,en,0,0,0,0, ,On racism and xenophobia in Singapore http://t.co/cGBMAuMFdw,xenophobia
38357533,2014-04-29 02:55:13+00:00, ,4.60976E+17,en,0,0,0,0, ,COMMENT: Xenophobia rears its ugly head in Singapore once more | SingaporeScene - Yahoo News Singapore https://t.co/z2xI2jNiPn.,xenophobia
498721028,2014-04-29 02:26:16+00:00, ,4.60968E+17,en,0,0,0,0, ,"Thanks for the link, Kirsten Han! http://t.co/cI6Gft9fyP",xenophobia
98324789,2014-04-29 02:09:47+00:00, ,4.60964E+17,en,0,0,0,0, ,On racism and xenophobia in Singapore http://t.co/HgpE7xf7AF via @wordpressdotcom,xenophobia
2400979250,2014-04-29 01:51:43+00:00, ,4.6096E+17,en,0,0,0,0, ,On racism and xenophobia in Singapore http://t.co/1P0S5G9mEh,xenophobia
2385167317,2014-04-29 01:51:42+00:00, ,4.6096E+17,en,0,0,0,0, ,On racism and xenophobia in Singapore http://t.co/dt1rNqYcPe,xenophobia
2202468973,2014-04-29 01:51:40+00:00, ,4.6096E+17,en,0,0,0,0, ,On racism and xenophobia in Singapore: ※Do you think that the?hatred?Singaporeans feel towards foreigners is... http://t.co/LiAFn4HRHw,xenophobia
900378812,2014-04-29 01:51:40+00:00, ,4.6096E+17,en,0,0,0,0, ,On racism and xenophobia in Singapore: ※Do you think that the?hatred?Singaporeans feel towards foreigners is... http://t.co/ZsBf3HsPCn,xenophobia
623752641,2014-04-29 01:51:39+00:00, ,4.6096E+17,en,0,0,0,0, ,On racism and xenophobia in Singapore http://t.co/0hzyUn4D97,xenophobia
