author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet,racial discrimination
85576077,2016-01-27 16:11:05+00:00, ,6.92379E+17,en,0,0,0,2, ,#Singapore Delegation - we intend to ratify the Convention on Racial Discrimination in 2017 #UPR24 @SingaporeUN,racial discrimination
3521483052,2016-01-27 15:08:20+00:00, ,6.92364E+17,en,0,0,0,6, ,RT @kixes: Russia recommends that Singapore continues to take measures to combat racial discrimination. #SGUPR2016,racial discrimination
202476293,2016-01-27 14:13:54+00:00, ,6.9235E+17,en,0,0,0,6, ,RT @kixes: Russia recommends that Singapore continues to take measures to combat racial discrimination. #SGUPR2016,racial discrimination
27182288,2016-01-27 14:12:31+00:00, ,6.92349E+17,en,0,0,0,6, ,Russia recommends that Singapore continues to take measures to combat racial discrimination. #SGUPR2016,racial discrimination
823106526,2016-04-29 17:45:50+00:00, ,7.26105E+17,en,0,0,0,1, ,"Racial Discrimination in Singapore

Despite all the initiatives and hard work put in over the past 50 years to... https://t.co/xj779BQli7",racial discrimination
10802742,2016-04-29 11:56:57+00:00, ,7.26017E+17,en,0,0,0,0, ,So interesting regarding this racial discrimination issue of PrimaDeli in Singapore. Malay in Sg apparently how Chinese in Malaysia ?,racial discrimination
398096178,2016-04-29 09:01:59+00:00, ,7.25973E+17,en,0,0,0,0, ,[TOC] Prima Deli sacks staff after interviewee＊s account of racial discrimination goes viral: A la... https://t.co/YlmPfewPRe #singapore,racial discrimination
1675789614,2016-04-09 12:35:09+00:00, ,7.18779E+17,en,0,0,0,91, ,RT @STcom: Woman files police report against Tampines 1 mall for alleged racial discrimination https://t.co/MDbwwtHhw4 https://t.co/b2ZGjwA＃,racial discrimination
1675789614,2016-04-09 12:34:59+00:00, ,7.18779E+17,en,0,0,0,86, ,RT @STcom: Tampines 1 says sorry after customer complains of racial bias in e-mail sent by mall staff https://t.co/MDbwwtHhw4 https://t.co/＃,racial discrimination
42603711,2016-04-09 08:57:11+00:00, ,7.18724E+17,en,0,0,0,86, ,RT @STcom: Tampines 1 says sorry after customer complains of racial bias in e-mail sent by mall staff https://t.co/MDbwwtHhw4 https://t.co/＃,racial discrimination
2349479185,2016-04-09 05:48:44+00:00, ,7.18677E+17,en,0,0,0,86, ,RT @STcom: Tampines 1 says sorry after customer complains of racial bias in e-mail sent by mall staff https://t.co/MDbwwtHhw4 https://t.co/＃,racial discrimination
2349479185,2016-04-09 05:48:38+00:00, ,7.18677E+17,en,0,0,0,91, ,RT @STcom: Woman files police report against Tampines 1 mall for alleged racial discrimination https://t.co/MDbwwtHhw4 https://t.co/b2ZGjwA＃,racial discrimination
555699979,2016-04-09 03:58:49+00:00, ,7.18649E+17,en,0,0,0,91, ,RT @STcom: Woman files police report against Tampines 1 mall for alleged racial discrimination https://t.co/MDbwwtHhw4 https://t.co/b2ZGjwA＃,racial discrimination
7.04778E+17,2016-04-08 17:15:09+00:00, ,7.18487E+17,en,0,0,0,91, ,RT @STcom: Woman files police report against Tampines 1 mall for alleged racial discrimination https://t.co/MDbwwtHhw4 https://t.co/b2ZGjwA＃,racial discrimination
2200750548,2016-04-08 17:15:05+00:00, ,7.18487E+17,en,0,0,0,91, ,RT @STcom: Woman files police report against Tampines 1 mall for alleged racial discrimination https://t.co/MDbwwtHhw4 https://t.co/b2ZGjwA＃,racial discrimination
110408432,2016-04-08 16:00:21+00:00, ,7.18469E+17,en,0,0,0,91, ,RT @STcom: Woman files police report against Tampines 1 mall for alleged racial discrimination https://t.co/MDbwwtHhw4 https://t.co/b2ZGjwA＃,racial discrimination
19013879,2016-04-08 15:28:58+00:00, ,7.18461E+17,en,0,0,1,0, ,Tampines 1 apologises after customer complains of racial discrimination by its staff https://t.co/eObQxgXBhL https://t.co/e4WnnAPEKS,racial discrimination
605489990,2016-04-08 14:57:43+00:00, ,7.18453E+17,en,0,0,0,91, ,RT @STcom: Woman files police report against Tampines 1 mall for alleged racial discrimination https://t.co/MDbwwtHhw4 https://t.co/b2ZGjwA＃,racial discrimination
391958988,2016-04-08 14:43:04+00:00, ,7.18449E+17,en,0,0,0,91, ,RT @STcom: Woman files police report against Tampines 1 mall for alleged racial discrimination https://t.co/MDbwwtHhw4 https://t.co/b2ZGjwA＃,racial discrimination
2248820911,2016-04-08 14:33:26+00:00, ,7.18447E+17,en,0,0,0,91, ,RT @STcom: Woman files police report against Tampines 1 mall for alleged racial discrimination https://t.co/MDbwwtHhw4 https://t.co/b2ZGjwA＃,racial discrimination
395373492,2016-04-08 13:53:50+00:00, ,7.18437E+17,en,0,0,0,86, ,RT @STcom: Tampines 1 says sorry after customer complains of racial bias in e-mail sent by mall staff https://t.co/MDbwwtHhw4 https://t.co/＃,racial discrimination
2462444107,2016-04-08 13:27:39+00:00, ,7.1843E+17,en,0,0,0,91, ,RT @STcom: Woman files police report against Tampines 1 mall for alleged racial discrimination https://t.co/MDbwwtHhw4 https://t.co/b2ZGjwA＃,racial discrimination
60869029,2016-04-08 12:45:46+00:00, ,7.1842E+17,en,0,0,0,91, ,RT @STcom: Woman files police report against Tampines 1 mall for alleged racial discrimination https://t.co/MDbwwtHhw4 https://t.co/b2ZGjwA＃,racial discrimination
1669615842,2016-04-08 12:42:07+00:00, ,7.18419E+17,en,0,0,0,91, ,RT @STcom: Woman files police report against Tampines 1 mall for alleged racial discrimination https://t.co/MDbwwtHhw4 https://t.co/b2ZGjwA＃,racial discrimination
267785966,2016-04-08 12:13:04+00:00, ,7.18411E+17,en,0,0,0,91, ,RT @STcom: Woman files police report against Tampines 1 mall for alleged racial discrimination https://t.co/MDbwwtHhw4 https://t.co/b2ZGjwA＃,racial discrimination
637106376,2016-04-08 11:51:37+00:00, ,7.18406E+17,en,0,0,0,91, ,RT @STcom: Woman files police report against Tampines 1 mall for alleged racial discrimination https://t.co/MDbwwtHhw4 https://t.co/b2ZGjwA＃,racial discrimination
188292090,2016-04-08 11:51:20+00:00, ,7.18406E+17,en,0,0,0,91, ,RT @STcom: Woman files police report against Tampines 1 mall for alleged racial discrimination https://t.co/MDbwwtHhw4 https://t.co/b2ZGjwA＃,racial discrimination
566340838,2016-04-08 10:36:56+00:00, ,7.18387E+17,en,0,0,0,0, ,Woman files police report against Tampines 1 for alleged racial discrimination; mall issues apology:       sub... https://t.co/kO28i2U8mz,racial discrimination
1543075394,2016-04-08 10:01:36+00:00, ,7.18378E+17,en,0,0,0,91, ,RT @STcom: Woman files police report against Tampines 1 mall for alleged racial discrimination https://t.co/MDbwwtHhw4 https://t.co/b2ZGjwA＃,racial discrimination
235539975,2016-04-08 09:47:34+00:00, ,7.18375E+17,en,0,0,0,91, ,RT @STcom: Woman files police report against Tampines 1 mall for alleged racial discrimination https://t.co/MDbwwtHhw4 https://t.co/b2ZGjwA＃,racial discrimination
563455743,2016-04-08 09:46:06+00:00, ,7.18374E+17,en,0,0,0,0, ,IndoChina:  Woman files police report against Tampines 1 for alleged racial discrimination; mall issues apology -＃ https://t.co/RjfGIOqMVS,racial discrimination
1627653098,2016-04-08 09:10:28+00:00, ,7.18365E+17,en,0,0,0,91, ,RT @STcom: Woman files police report against Tampines 1 mall for alleged racial discrimination https://t.co/MDbwwtHhw4 https://t.co/b2ZGjwA＃,racial discrimination
330877540,2016-04-08 08:52:41+00:00, ,7.18361E+17,en,0,0,0,91, ,RT @STcom: Woman files police report against Tampines 1 mall for alleged racial discrimination https://t.co/MDbwwtHhw4 https://t.co/b2ZGjwA＃,racial discrimination
1545420926,2016-04-08 08:47:30+00:00, ,7.1836E+17,en,0,0,0,91, ,RT @STcom: Woman files police report against Tampines 1 mall for alleged racial discrimination https://t.co/MDbwwtHhw4 https://t.co/b2ZGjwA＃,racial discrimination
612648887,2016-04-08 08:43:07+00:00, ,7.18359E+17,en,0,0,0,91, ,RT @STcom: Woman files police report against Tampines 1 mall for alleged racial discrimination https://t.co/MDbwwtHhw4 https://t.co/b2ZGjwA＃,racial discrimination
345901087,2016-04-08 08:43:07+00:00, ,7.18358E+17,en,0,0,0,91, ,RT @STcom: Woman files police report against Tampines 1 mall for alleged racial discrimination https://t.co/MDbwwtHhw4 https://t.co/b2ZGjwA＃,racial discrimination
95807256,2016-04-08 08:42:57+00:00, ,7.18358E+17,en,0,0,0,91, ,RT @STcom: Woman files police report against Tampines 1 mall for alleged racial discrimination https://t.co/MDbwwtHhw4 https://t.co/b2ZGjwA＃,racial discrimination
1346493740,2016-04-08 08:42:16+00:00, ,7.18358E+17,en,0,0,0,91, ,RT @STcom: Woman files police report against Tampines 1 mall for alleged racial discrimination https://t.co/MDbwwtHhw4 https://t.co/b2ZGjwA＃,racial discrimination
379654015,2016-04-08 08:31:38+00:00, ,7.18356E+17,en,0,0,0,91, ,RT @STcom: Woman files police report against Tampines 1 mall for alleged racial discrimination https://t.co/MDbwwtHhw4 https://t.co/b2ZGjwA＃,racial discrimination
120688334,2016-04-08 08:30:04+00:00, ,7.18355E+17,en,0,0,0,91, ,RT @STcom: Woman files police report against Tampines 1 mall for alleged racial discrimination https://t.co/MDbwwtHhw4 https://t.co/b2ZGjwA＃,racial discrimination
248695058,2016-04-08 08:29:31+00:00, ,7.18355E+17,en,0,0,0,91, ,RT @STcom: Woman files police report against Tampines 1 mall for alleged racial discrimination https://t.co/MDbwwtHhw4 https://t.co/b2ZGjwA＃,racial discrimination
285539781,2016-04-08 08:26:07+00:00, ,7.18354E+17,en,0,0,0,91, ,RT @STcom: Woman files police report against Tampines 1 mall for alleged racial discrimination https://t.co/MDbwwtHhw4 https://t.co/b2ZGjwA＃,racial discrimination
91928549,2016-04-08 08:23:51+00:00, ,7.18354E+17,en,0,0,0,91, ,RT @STcom: Woman files police report against Tampines 1 mall for alleged racial discrimination https://t.co/MDbwwtHhw4 https://t.co/b2ZGjwA＃,racial discrimination
62078368,2016-04-08 08:21:33+00:00, ,7.18353E+17,en,0,0,0,91, ,RT @STcom: Woman files police report against Tampines 1 mall for alleged racial discrimination https://t.co/MDbwwtHhw4 https://t.co/b2ZGjwA＃,racial discrimination
625415965,2016-04-08 08:16:49+00:00, ,7.18352E+17,en,0,0,0,91, ,RT @STcom: Woman files police report against Tampines 1 mall for alleged racial discrimination https://t.co/MDbwwtHhw4 https://t.co/b2ZGjwA＃,racial discrimination
37874853,2016-04-08 08:13:42+00:00, ,7.18351E+17,en,32,0,4,91, ,Woman files police report against Tampines 1 mall for alleged racial discrimination https://t.co/MDbwwtHhw4 https://t.co/b2ZGjwACfJ,racial discrimination
128779704,2016-04-08 07:43:45+00:00, ,7.18344E+17,en,0,0,0,86, ,RT @STcom: Tampines 1 says sorry after customer complains of racial bias in e-mail sent by mall staff https://t.co/MDbwwtHhw4 https://t.co/＃,racial discrimination
354529209,2016-04-08 05:41:32+00:00, ,7.18313E+17,en,0,0,0,86, ,RT @STcom: Tampines 1 says sorry after customer complains of racial bias in e-mail sent by mall staff https://t.co/MDbwwtHhw4 https://t.co/＃,racial discrimination
277012630,2016-04-08 05:38:55+00:00, ,7.18312E+17,en,0,0,0,86, ,RT @STcom: Tampines 1 says sorry after customer complains of racial bias in e-mail sent by mall staff https://t.co/MDbwwtHhw4 https://t.co/＃,racial discrimination
4394920093,2016-04-08 05:35:12+00:00, ,7.18311E+17,en,0,0,0,86, ,RT @STcom: Tampines 1 says sorry after customer complains of racial bias in e-mail sent by mall staff https://t.co/MDbwwtHhw4 https://t.co/＃,racial discrimination
1952041471,2016-04-08 05:25:00+00:00, ,7.18309E+17,en,0,0,0,86, ,RT @STcom: Tampines 1 says sorry after customer complains of racial bias in e-mail sent by mall staff https://t.co/MDbwwtHhw4 https://t.co/＃,racial discrimination
45307981,2016-04-08 05:24:35+00:00, ,7.18309E+17,en,0,0,0,0, ,"https://t.co/tSbttnQjRs  , Apology from TanPenis over racial discrimination",racial discrimination
64684768,2016-04-08 05:17:43+00:00, ,7.18307E+17,en,0,0,0,0, ,ASIAONE | Tampines 1 apologises after customer complains of racial discrimination by its＃ https://t.co/QAogYMbebR https://t.co/k5AkcvkiR3,racial discrimination
27598291,2016-04-08 05:17:39+00:00, ,7.18307E+17,en,0,0,0,0, ,ASIAONE | Tampines 1 apologises after customer complains of racial discrimination＃ https://t.co/ueEyeJiYa5 #sgnews https://t.co/ycN5TQcwB6,racial discrimination
129753846,2016-04-08 05:17:38+00:00, ,7.18307E+17,en,0,0,0,0, ,ASIAONE | Tampines 1 apologises after customer complains of racial discrimination by its＃ https://t.co/7pyBolrXr2 https://t.co/RyRcuonlsQ,racial discrimination
7.04778E+17,2016-04-08 05:17:13+00:00, ,7.18307E+17,en,0,0,0,0, ,Tampines 1 apologises after customer complains of racial discrimination by its staff https://t.co/zA8zUd7NrS,racial discrimination
74819814,2016-04-08 05:17:03+00:00, ,7.18307E+17,en,1,0,0,0, ,#local #news Tampines 1 apologises after customer complains of racial discrimination by its staff: ... https://t.co/H3uJvjBpr2 #singapore,racial discrimination
58435187,2016-04-08 05:17:03+00:00, ,7.18307E+17,en,0,0,0,0, ,[News] Tampines 1 apologises after customer complains of racial discrimination by its staff https://t.co/HsYAQF2kVn,racial discrimination
34918368,2016-04-08 05:16:10+00:00, ,7.18306E+17,en,0,0,0,0, ,Tampines 1 apologises after customer complains of racial discrimination by its staff https://t.co/Fjz2eFIdVU,racial discrimination
965914561,2016-04-08 05:12:11+00:00, ,7.18305E+17,en,0,0,0,0, ,Tampines 1 says sorry after customer complains of racial discrimination in e-mail exchange with mall staff - The＃ https://t.co/CbrGMxthC9,racial discrimination
966099012,2016-04-08 05:12:09+00:00, ,7.18305E+17,en,0,0,0,0, ,Tampines 1 says sorry after customer complains of racial discrimination in e-mail exchange with mall staff - The＃ https://t.co/WnmqSxHZxA,racial discrimination
563455743,2016-04-08 05:04:07+00:00, ,7.18303E+17,en,0,0,0,0, ,Asia #Business ~ Tampines 1 says sorry after customer complains of racial discrimination in e-mail＃ https://t.co/jU2viudTTM #Pacific,racial discrimination
286665766,2016-04-08 05:01:35+00:00, ,7.18303E+17,en,0,0,0,86, ,RT @STcom: Tampines 1 says sorry after customer complains of racial bias in e-mail sent by mall staff https://t.co/MDbwwtHhw4 https://t.co/＃,racial discrimination
395872166,2016-04-08 04:59:09+00:00, ,7.18302E+17,en,0,0,0,0, ,Tampines 1 apologises after customer complains of racial discrimination by its staff https://t.co/p0p8uSxjGo #Singapore,racial discrimination
19013879,2016-04-08 04:50:47+00:00, ,7.183E+17,en,2,0,0,0, ,Tampines 1 apologises after customer complains of racial discrimination by its staff https://t.co/wscfnkZS1i https://t.co/0nqWkhN9kj,racial discrimination
41433702,2016-04-08 04:28:06+00:00, ,7.18294E+17,en,0,0,0,86, ,RT @STcom: Tampines 1 says sorry after customer complains of racial bias in e-mail sent by mall staff https://t.co/MDbwwtHhw4 https://t.co/＃,racial discrimination
16257370,2016-04-08 04:25:44+00:00, ,7.18294E+17,en,0,0,0,0, ,@POZboySG @Hopeily yeah STcom https://t.co/Y0LtHedBKh,racial discrimination
610453,2016-04-08 04:04:36+00:00, ,7.18288E+17,en,0,0,0,86, ,RT @STcom: Tampines 1 says sorry after customer complains of racial bias in e-mail sent by mall staff https://t.co/MDbwwtHhw4 https://t.co/＃,racial discrimination
4842883459,2016-04-08 03:31:31+00:00, ,7.1828E+17,en,0,0,0,86, ,RT @STcom: Tampines 1 says sorry after customer complains of racial bias in e-mail sent by mall staff https://t.co/MDbwwtHhw4 https://t.co/＃,racial discrimination
566165782,2016-04-08 03:20:18+00:00, ,7.18277E+17,en,0,0,0,86, ,RT @STcom: Tampines 1 says sorry after customer complains of racial bias in e-mail sent by mall staff https://t.co/MDbwwtHhw4 https://t.co/＃,racial discrimination
1669615842,2016-04-08 03:19:20+00:00, ,7.18277E+17,en,0,0,0,86, ,RT @STcom: Tampines 1 says sorry after customer complains of racial bias in e-mail sent by mall staff https://t.co/MDbwwtHhw4 https://t.co/＃,racial discrimination
27598291,2016-04-08 03:17:54+00:00, ,7.18277E+17,en,0,0,0,0, ,ST | Tampines 1 says sorry after customer complains of racial discrimination in＃ https://t.co/pJItLE6VZE #sgnews https://t.co/9j7cuskDaB,racial discrimination
129753846,2016-04-08 03:17:50+00:00, ,7.18277E+17,en,0,0,0,0, ,ST | Tampines 1 says sorry after customer complains of racial discrimination in e-mail＃ https://t.co/jM5kLSAJBB https://t.co/bmUSpNU8MZ,racial discrimination
64684768,2016-04-08 03:15:17+00:00, ,7.18276E+17,en,0,0,0,0, ,ST | Tampines 1 says sorry after customer complains of racial discrimination in e-mail＃ https://t.co/ihI89XlfmK https://t.co/849f6rrHN7,racial discrimination
271370864,2016-04-08 03:08:04+00:00, ,7.18274E+17,en,0,0,0,86, ,RT @STcom: Tampines 1 says sorry after customer complains of racial bias in e-mail sent by mall staff https://t.co/MDbwwtHhw4 https://t.co/＃,racial discrimination
2560603956,2016-04-08 03:04:12+00:00, ,7.18273E+17,en,0,0,0,86, ,RT @STcom: Tampines 1 says sorry after customer complains of racial bias in e-mail sent by mall staff https://t.co/MDbwwtHhw4 https://t.co/＃,racial discrimination
151097933,2016-04-08 02:56:22+00:00, ,7.18271E+17,en,0,0,0,86, ,RT @STcom: Tampines 1 says sorry after customer complains of racial bias in e-mail sent by mall staff https://t.co/MDbwwtHhw4 https://t.co/＃,racial discrimination
170290373,2016-04-08 02:53:47+00:00, ,7.18271E+17,en,0,0,0,86, ,RT @STcom: Tampines 1 says sorry after customer complains of racial bias in e-mail sent by mall staff https://t.co/MDbwwtHhw4 https://t.co/＃,racial discrimination
228611884,2016-04-08 02:51:59+00:00, ,7.1827E+17,en,0,0,0,86, ,RT @STcom: Tampines 1 says sorry after customer complains of racial bias in e-mail sent by mall staff https://t.co/MDbwwtHhw4 https://t.co/＃,racial discrimination
7.01964E+17,2016-04-08 02:48:12+00:00, ,7.18269E+17,en,0,0,0,86, ,RT @STcom: Tampines 1 says sorry after customer complains of racial bias in e-mail sent by mall staff https://t.co/MDbwwtHhw4 https://t.co/＃,racial discrimination
7.04778E+17,2016-04-08 02:45:07+00:00, ,7.18268E+17,en,0,0,0,86, ,RT @STcom: Tampines 1 says sorry after customer complains of racial bias in e-mail sent by mall staff https://t.co/MDbwwtHhw4 https://t.co/＃,racial discrimination
58061936,2016-04-08 02:45:01+00:00, ,7.18268E+17,en,0,0,0,86, ,RT @STcom: Tampines 1 says sorry after customer complains of racial bias in e-mail sent by mall staff https://t.co/MDbwwtHhw4 https://t.co/＃,racial discrimination
623799187,2016-04-08 02:44:18+00:00, ,7.18268E+17,en,0,0,0,86, ,RT @STcom: Tampines 1 says sorry after customer complains of racial bias in e-mail sent by mall staff https://t.co/MDbwwtHhw4 https://t.co/＃,racial discrimination
1903942344,2016-04-08 02:44:08+00:00, ,7.18268E+17,en,0,0,0,86, ,RT @STcom: Tampines 1 says sorry after customer complains of racial bias in e-mail sent by mall staff https://t.co/MDbwwtHhw4 https://t.co/＃,racial discrimination
521164888,2016-04-08 02:43:44+00:00, ,7.18268E+17,en,0,0,0,86, ,RT @STcom: Tampines 1 says sorry after customer complains of racial bias in e-mail sent by mall staff https://t.co/MDbwwtHhw4 https://t.co/＃,racial discrimination
24324751,2016-04-08 02:43:19+00:00, ,7.18268E+17,en,0,0,0,86, ,RT @STcom: Tampines 1 says sorry after customer complains of racial bias in e-mail sent by mall staff https://t.co/MDbwwtHhw4 https://t.co/＃,racial discrimination
7.04778E+17,2016-04-08 02:42:32+00:00, ,7.18268E+17,en,0,0,0,0, ,Tampines 1 says sorry after customer complains of racial discrimination in e-mail exchange with... https://t.co/hGeZ5ebKRM,racial discrimination
74819814,2016-04-08 02:42:27+00:00, ,7.18268E+17,en,0,0,0,0, ,#latest #news Tampines 1 says sorry after customer complains of racial discrimination in e-mail exc... https://t.co/Yt3JmjP4QI #singapore,racial discrimination
58435187,2016-04-08 02:42:27+00:00, ,7.18268E+17,en,0,0,0,0, ,[News] Tampines 1 says sorry after customer complains of racial discrimination in e-mail exchange with mall staff https://t.co/dmjgzfSXI0,racial discrimination
3322092144,2016-04-08 02:41:40+00:00, ,7.18268E+17,en,0,0,0,86, ,RT @STcom: Tampines 1 says sorry after customer complains of racial bias in e-mail sent by mall staff https://t.co/MDbwwtHhw4 https://t.co/＃,racial discrimination
448462159,2016-04-08 02:26:26+00:00, ,7.18264E+17,en,0,0,0,86, ,RT @STcom: Tampines 1 says sorry after customer complains of racial bias in e-mail sent by mall staff https://t.co/MDbwwtHhw4 https://t.co/＃,racial discrimination
423150444,2016-04-08 02:25:56+00:00, ,7.18264E+17,en,0,0,0,86, ,RT @STcom: Tampines 1 says sorry after customer complains of racial bias in e-mail sent by mall staff https://t.co/MDbwwtHhw4 https://t.co/＃,racial discrimination
37874853,2016-04-08 02:24:36+00:00, ,7.18263E+17,en,23,0,2,86, ,Tampines 1 says sorry after customer complains of racial bias in e-mail sent by mall staff https://t.co/MDbwwtHhw4 https://t.co/AEdXXk0N47,racial discrimination
3126557931,2016-05-18 07:12:33+00:00, ,7.32831E+17,en,0,0,0,0, ,@UKinSingapore  Why are there no laws on racial discrimination in Singapore?The majority of a race continues to bully minorities in reality.,racial discrimination
2658245576,2016-06-24 10:29:20+00:00, ,7.46289E+17,en,0,0,0,1, ,"RT @OHCHRAsia: #Singapore says to ratify racial discrimination treaty, &amp; CRC optional protocol on sale of children https://t.co/MAHaHv2L0e",racial discrimination
3877924333,2016-06-24 09:35:25+00:00, ,7.46276E+17,en,1,0,0,1, ,"#Singapore says to ratify racial discrimination treaty, &amp; CRC optional protocol on sale of children https://t.co/MAHaHv2L0e",racial discrimination
17568815,2016-07-28 02:42:54+00:00, ,7.58493E+17,en,0,0,0,3, ,RT @globalvoices: Singapore Property Entrepreneur Takes a Stand Against Rental Racial Discrimination https://t.co/HzXu5OxB44 https://t.co/g＃,racial discrimination
2572564717,2016-07-28 01:00:43+00:00, ,7.58467E+17,en,0,0,0,3, ,RT @globalvoices: Singapore Property Entrepreneur Takes a Stand Against Rental Racial Discrimination https://t.co/HzXu5OxB44 https://t.co/g＃,racial discrimination
12486322,2016-07-28 00:55:45+00:00, ,7.58466E+17,en,0,0,0,3, ,RT @globalvoices: Singapore Property Entrepreneur Takes a Stand Against Rental Racial Discrimination https://t.co/HzXu5OxB44 https://t.co/g＃,racial discrimination
794808,2016-07-28 00:53:45+00:00, ,7.58465E+17,en,2,0,0,3, ,Singapore Property Entrepreneur Takes a Stand Against Rental Racial Discrimination https://t.co/HzXu5OxB44 https://t.co/g6vPU2gwx7,racial discrimination
75337774,2016-07-25 20:47:10+00:00, ,7.57679E+17,en,0,0,0,0, ,It's Personal for a Singapore Property Entrepreneur Who's Taking a Stand Against Racial Discrimination https://t.co/k9fQBQvEY9 via @mongster,racial discrimination
7.22877E+17,2016-07-25 18:58:16+00:00, ,7.57651E+17,en,0,0,0,0, ,It's Personal for a Singapore Property Entrepreneur Who's Taking a Stand Against Racial Discrimination https://t.co/p2eJOlqJrD via @mongster,racial discrimination
1120495514,2016-07-25 18:43:56+00:00, ,7.57648E+17,en,0,0,0,1, ,RT @globalvoices: Singapore Property Entrepreneur Takes a Stand Against Rental Racial Discrimination https://t.co/sXTKPN15Sn https://t.co/7＃,racial discrimination
794808,2016-07-25 18:31:23+00:00, ,7.57644E+17,en,1,0,1,1, ,Singapore Property Entrepreneur Takes a Stand Against Rental Racial Discrimination https://t.co/sXTKPN15Sn https://t.co/78vwvA2TJG,racial discrimination
54229135,2016-07-25 17:43:42+00:00, ,7.57632E+17,en,0,0,0,0, ,It's Personal for a Singapore Property Entrepreneur Who's Taking a Stand Against Racial Discrimination https://t.co/iCiHbzZxeV via @mongster,racial discrimination
447899768,2016-07-24 15:39:46+00:00, ,7.57239E+17,en,0,0,0,0, ,It's Personal for a Singapore Property Entrepreneur Who's Taking a Stand Against Racial Discrimination https://t.co/rfCaAYo18o via @mongster,racial discrimination
7997742,2016-07-24 13:45:07+00:00, ,7.5721E+17,en,0,0,0,0, ,RT @gvsoutheastasia: It's Personal for a Singapore Entrepreneur Who's Taking a Stand Against Racial Discrimination- https://t.co/tGqurmLThz,racial discrimination
155533854,2016-07-24 12:18:56+00:00, ,7.57188E+17,en,0,0,0,0, ,It's Personal for a Singapore Property Entrepreneur Who's Taking a Stand Against Racial Discrimination  - https://t.co/USBcE1ZAJi,racial discrimination
447899768,2016-07-24 11:37:40+00:00, ,7.57178E+17,en,1,0,0,0, ,It's Personal for a Singapore Property Entrepreneur Who's Taking a Stand Against Racial Discrimination https://t.co/rfCaAY6qgQ via @mongster,racial discrimination
1680600638,2016-07-23 16:01:37+00:00, ,7.56882E+17,en,0,0,0,0, ,"""It's Personal for a Singapore Property Entrepreneur Who's Taking a Stand Against Racial Discrimination""  https://t.co/4LnDiY9aSM",racial discrimination
794808,2016-07-23 12:33:19+00:00, ,7.5683E+17,en,4,0,0,0, ,It's Personal for a Singapore Property Entrepreneur Who's Taking a Stand Against Racial Discrimination https://t.co/1yM9xyFdU5,racial discrimination
56399493,2016-07-23 08:06:13+00:00, ,7.56762E+17,en,0,0,0,0, ,It's Personal for #Singapore Property Entrepreneur Who's Taking a Stand Against Racial Discrimination https://t.co/6cjNgqOk7l via @mongster,racial discrimination
202616721,2016-07-22 19:05:08+00:00, ,7.56566E+17,en,0,0,0,0, ,It's Personal for a Singapore Property Entrepreneur Who's Taking a Stand Against Racial Discrimination - Global＃ https://t.co/nNHaoMXFcx,racial discrimination
109414880,2016-07-22 09:52:12+00:00, ,7.56427E+17,en,0,0,0,0, ,It's Personal for a Singapore Property Entrepreneur Who's Taking a Stand Against Racial ... https://t.co/Lar18BNZJV #startup,racial discrimination
288240086,2016-07-22 09:24:12+00:00, ,7.5642E+17,en,0,0,0,0, ,It's Personal for a Singapore Property Entrepreneur Who's Taking a Stand Against Racial Discrimination: "Sorr... https://t.co/70Yl80e7TC,racial discrimination
1179710990,2016-07-22 09:18:32+00:00, ,7.56418E+17,en,0,0,0,0, ,It＊s Personal for a Singapore Property Entrepreneur Who＊s Taking a Stand Against Racial Discrimination https://t.co/UdL8iU0h09,racial discrimination
233156917,2016-07-22 08:42:38+00:00, ,7.56409E+17,en,0,0,0,0, ,It's Personal for a Singapore Property Entrepreneur Who's Taking a Stand Against Racial＃ https://t.co/yYwfJqM7E0,racial discrimination
3062711760,2016-07-22 08:37:08+00:00, ,7.56408E+17,en,0,0,0,0, ,It's Personal for a Singapore Property Entrepreneur Who's Taking a Stand Against Racial Discrimination: "Sorr... https://t.co/tkCGRWa4Sb,racial discrimination
2547704588,2016-07-22 08:37:07+00:00, ,7.56408E+17,en,0,0,0,0, ,It's Personal for a Singapore Property Entrepreneur Who's Taking a Stand Against Racial Di... https://t.co/3o1OFQ11X7 #humanrights #hroe,racial discrimination
5459572,2016-07-21 02:24:16+00:00, ,7.55951E+17,en,3,0,0,0, ,"Check out this article: Your wife is Indian, landlord won＊t rent to you - https://t.co/bAtXuK7lQC",racial discrimination
2358667610,2016-07-20 17:19:59+00:00, ,7.55815E+17,en,1,0,0,0, ,Oh my country. https://t.co/ez20saSxsD,racial discrimination
39700467,2016-07-20 07:00:19+00:00, ,7.55659E+17,en,0,0,0,0, ,"Your wife is Indian, landlord won＊t rent to you https://t.co/Hi4yj3QdTm",racial discrimination
14081775,2016-07-19 23:16:04+00:00, ,7.55542E+17,en,0,0,0,0, ,"Property Portal https://t.co/9NZeOac8eH Pledges to End Rental Racial Discrimination in SG
https://t.co/Z3tTPuZBO0 https://t.co/9bdwFSWe5u",racial discrimination
138197517,2016-07-19 10:22:57+00:00, ,7.55347E+17,en,0,0,0,6, ,RT @99dotco: Join us and take a stand against racial rental discrimination in Singapore! https://t.co/owymzd21Ne https://t.co/EnTJXH1k9c,racial discrimination
